customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3,inferred
C7053,,Other,9999999.0,2025-02-05,P0070,-5,589.16,Online Wallet,True,25.405868,17.214841,True,False,False,False
C7259,,Other,9999999.0,,P0056,8,541.104,Crypto,True,,,True,False,False,True
C8451,68.0,Other,119876.85,,P0050,-5,302.38,Cash,True,,-154.766351,True,False,False,False
C9067,,Other,9999999.0,,P0100,7,419.61,Online Wallet,False,18.509781,,True,False,False,False
C4146,70.0,Other,9999999.0,,P0066,-5,568.705,Crypto,False,-3.172537,,True,False,False,True
C3105,32.0,Female,110071.22,2025-02-19,P0089,-5,660.96,Cash,True,,,True,False,False,True
C9622,,Other,9999999.0,,P0080,2,452.46,Crypto,True,-71.930237,175.454596,True,False,False,False
C4056,44.0,Other,9999999.0,2025-01-18,P0003,10,961.35,Crypto,False,0.168518,166.458764,True,False,False,True
C6329,,Female,9999999.0,2025-03-17,P0090,-5,413.11,Crypto,True,,-90.757271,True,False,False,True
C2853,,Male,9999999.0,,P0054,-5,455.67,Card,True,64.603172,-74.443342,True,False,False,True
C4438,28.0,Female,83622.29,2025-01-18,P0063,-5,341.34000000000003,Online Wallet,False,7.63532,93.983162,True,False,False,True
C2033,43.0,Male,9999999.0,2025-01-03,P0080,8,566.61,Online Wallet,True,,157.426236,True,False,False,False
C7134,52.0,Male,9999999.0,2025-02-21,P0057,-5,722.48,Online Wallet,True,,,True,False,False,False
C5636,,Other,9999999.0,,P0084,-5,949.47,Card,False,-2.856869,-151.429951,True,False,False,False
C5303,,Other,9999999.0,2025-02-26,P0094,4,858.94,Cash,True,-6.652497,-118.287179,True,False,False,False
C5371,,Other,9999999.0,,P0092,-5,226.58,Card,False,-9.235556,-157.033407,True,False,False,False
C2134,,Male,9999999.0,,P0059,-5,503.16,Cash,True,,,True,False,False,True
C3826,,Male,9999999.0,,P0065,-5,531.545,Online Wallet,True,25.484567,,True,False,False,True
C1984,,Male,9999999.0,,P0084,9,465.43,Cash,False,79.887952,22.134453,True,False,False,False
C5202,,Female,9999999.0,,P0020,-5,354.24,Online Wallet,True,,-164.226896,True,False,False,True
C8693,68.0,Male,108965.31,,P0052,2,850.28,Crypto,False,,-99.680775,True,False,False,False
C7041,23.0,Female,69898.8,,P0054,2,755.49,Card,False,,,True,False,False,False
C1634,52.0,Male,24463.75,,P0026,7,643.3209999999999,Cash,True,,-19.729201,True,False,False,True
C1923,60.0,Other,9999999.0,,P0024,-5,618.335,Crypto,True,,-119.339821,True,False,False,True
C7059,64.0,Other,9999999.0,2025-03-28,P0079,4,369.148,Card,False,-13.966798,42.4495,True,False,False,True
C9334,,Female,30450.86,2025-02-05,P0005,-5,348.54,Online Wallet,True,,,True,False,False,False
C2871,,Other,9999999.0,,P0053,-5,551.78,Cash,True,-39.687003,-17.137916,True,False,False,False
C4116,61.0,Female,38860.02,2025-01-12,P0040,10,765.97,Cash,True,,,True,False,False,False
C6154,24.0,Other,9999999.0,2025-02-22,P0037,-5,387.705,Card,False,-18.585978,,True,False,False,True
C6686,,Other,30290.51,,P0064,-5,554.14,Online Wallet,True,,,True,False,False,False
C6321,,Other,85922.01,,P0031,-5,234.19,Card,True,,,True,False,False,False
C5080,,Other,9999999.0,2025-02-20,P0006,-5,192.68,Card,False,65.592723,-175.534001,True,False,False,False
C8596,,Male,9999999.0,2025-01-08,P0088,-5,689.36,Cash,True,,-0.241494,True,False,False,False
C7034,36.0,Male,9999999.0,,P0002,9,29.89,Online Wallet,False,,,True,False,False,False
C4644,60.0,Other,69130.63,2025-01-24,P0085,8,739.91,Crypto,True,,142.419662,True,False,False,False
C5748,,Other,9999999.0,2025-03-01,P0098,8,782.568,Card,True,,39.216051,True,False,False,True
C5272,,Female,58057.01,2025-02-08,P0027,3,431.41,Cash,True,-8.9849,-21.311183,True,False,False,False
C3531,,Other,87269.98,2025-03-03,P0001,3,315.0225,Cash,True,,-50.719407,True,False,False,True
C1059,56.0,Other,76839.58,2025-02-16,P0088,-5,589.92,Online Wallet,True,,93.075526,True,False,False,True
C4858,29.0,Female,9999999.0,2025-01-19,P0019,-5,34.92,Card,True,,-7.040868,True,False,False,False
C6502,45.0,Other,9999999.0,2025-03-18,P0076,-5,418.57,Card,True,5.390686,,True,False,False,True
C9951,42.0,Female,60579.43,2025-02-27,P0089,2,572.18,Crypto,True,,50.380348,True,False,False,False
C5662,52.0,Female,98304.89,2025-01-10,P0046,7,220.06,Online Wallet,True,,-85.21734,True,False,False,False
C6014,,Other,31843.95,,P0095,-5,519.875,Cash,True,-51.306172,,True,False,False,True
C2761,46.0,Female,9999999.0,,P0040,-5,533.28,Card,True,-87.538367,,True,False,False,True
C6274,23.0,Other,25039.83,,P0058,10,771.8958333333333,Online Wallet,True,,68.163813,True,False,False,True
C7305,,Other,9999999.0,2025-02-27,P0049,7,448.91777777777776,Online Wallet,True,,,True,False,False,True
C5702,,Other,105411.16,2025-01-22,P0025,-5,566.74,Card,True,42.552219,71.095321,True,False,False,True
C3315,41.0,Other,9999999.0,,P0094,-5,578.97,Card,False,,38.217145,True,False,False,False
C2372,,Male,60601.7,2025-03-22,P0007,-5,457.62,Online Wallet,True,64.079551,76.428861,True,False,False,True
C7097,,Other,9999999.0,2025-02-06,P0027,4,159.56,Crypto,False,-10.419894,-116.330596,True,False,False,False
C2305,56.0,Other,22067.28,,P0038,7,499.00812500000006,Cash,True,,-117.090089,True,False,False,True
C7323,42.0,Male,31514.71,,P0094,-5,669.2,Card,True,-28.939815,75.368171,True,False,False,False
C8812,55.0,Other,9999999.0,2025-02-28,P0068,-5,504.26,Online Wallet,False,,167.511218,True,False,False,True
C4687,51.0,Other,9999999.0,2025-02-18,P0037,10,751.16,Cash,True,,,True,False,False,False
C1789,,Male,109413.29,,P0077,2,217.33916666666667,Crypto,False,-49.340111,156.666909,True,False,False,True
C9981,52.0,Female,9999999.0,,P0052,2,685.45,Crypto,True,,-105.621243,True,False,False,False
C2211,39.0,Other,9999999.0,2025-03-28,P0011,-5,484.94,Crypto,True,,126.019433,True,False,False,True
C3685,,Male,48456.04,,P0038,-5,445.93500000000006,Card,True,,109.689071,True,False,False,True
C1260,45.0,Other,9999999.0,2025-02-22,P0056,-5,546.82,Online Wallet,True,,74.249733,True,False,False,True
C7999,47.0,Other,9999999.0,2025-01-09,P0037,-5,242.56,Card,False,,,True,False,False,False
C9178,61.0,Other,9999999.0,2025-02-28,P0010,10,985.79,Crypto,True,-45.364204,117.873168,True,False,False,False
C3493,,Other,9999999.0,2025-01-03,P0003,3,821.67,Online Wallet,True,,-52.418933,True,False,False,False
C2823,,Other,9999999.0,2025-03-08,P0054,-5,455.67,Cash,False,,93.636333,True,False,False,True
C7232,64.0,Other,9999999.0,2025-03-06,P0095,-5,479.82,Online Wallet,True,,77.30123,True,False,False,False
C7521,,Other,9999999.0,2025-03-10,P0098,-5,512.37,Cash,False,85.132608,,True,False,False,False
C5871,59.0,Other,107913.22,2025-02-25,P0013,-5,487.3399999999999,Card,False,,,True,False,False,True
C6016,49.0,Other,109594.7,2025-01-15,P0099,5,813.15,Online Wallet,False,,26.275243,True,False,False,False
C7818,66.0,Female,9999999.0,,P0023,-5,620.18,Crypto,True,-56.94075,77.124575,True,False,False,False
C2030,,Female,78112.29,,P0060,-5,312.35,Card,True,41.811814,-37.814232,True,False,False,True
C3974,,Other,106045.34,,P0057,-5,350.34,Card,False,23.339909,,True,False,False,False
C7636,34.0,Other,9999999.0,2025-03-23,P0016,7,401.45,Crypto,False,-80.29342,-173.492161,True,False,False,False
C3470,22.0,Female,9999999.0,,P0060,4,564.17,Online Wallet,False,-20.20076,,True,False,False,False
C2895,44.0,Other,9999999.0,,P0079,8,368.43,Online Wallet,True,,-160.020407,True,False,False,False
C2381,62.0,Female,68281.45,2025-02-28,P0085,-5,451.14000000000004,Online Wallet,True,,,True,False,False,True
C3471,,Female,9999999.0,2025-01-29,P0039,9,856.7067857142858,Crypto,False,,98.792251,True,False,False,True
C5191,32.0,Male,90844.89,,P0055,-5,526.265,Card,False,50.228029,,True,False,False,True
C5554,19.0,Female,117220.56,,P0056,-5,347.46,Crypto,False,,-143.095855,True,False,False,False
C8964,53.0,Male,46540.18,,P0074,-5,542.7049999999999,Crypto,False,39.456921,,True,False,False,True
C6102,,Female,103132.8,,P0086,10,1694.1328571428571,Online Wallet,True,59.337164,,True,False,False,True
C1172,38.0,Other,20441.89,2025-03-14,P0044,2,578.95,Cash,False,,,True,False,False,False
C5160,,Female,20186.83,,P0012,3,131.0,Crypto,True,3.19463,-163.049391,True,False,False,False
C6434,,Male,37199.99,,P0083,-5,643.3799999999999,Online Wallet,True,,,True,False,False,True
C1426,20.0,Female,9999999.0,,P0029,-5,594.45,Online Wallet,True,-5.729518,,True,False,False,True
C5624,33.0,Other,9999999.0,2025-02-21,P0015,10,732.6999999999999,Card,True,-45.204279,32.253235,True,False,False,True
C5785,65.0,Male,23094.41,,P0094,6,410.76,Online Wallet,False,,,True,False,False,False
C2046,40.0,Female,9999999.0,2025-03-22,P0002,-5,55.23,Card,True,,-115.383656,True,False,False,False
C4383,,Other,116631.53,2025-02-21,P0060,3,859.91,Cash,True,-60.961027,,True,False,False,False
C1077,60.0,Other,107313.85,2025-01-29,P0079,-5,443.3,Crypto,False,,,True,False,False,False
C7388,,Male,55586.47,,P0059,-5,692.21,Cash,True,-11.844272,14.6593,True,False,False,False
C6807,20.0,Other,9999999.0,2025-03-03,P0085,8,776.2,Crypto,True,,,True,False,False,True
C1935,41.0,Female,83611.67,,P0009,-5,430.64,Online Wallet,False,,,True,False,False,True
C1607,,Female,89710.69,,P0006,8,679.3014285714285,Card,True,,,True,False,False,True
C9018,,Other,91065.07,2025-02-06,P0095,2,44.42,Card,False,6.971538,-19.722867,True,False,False,False
C5648,66.0,Other,9999999.0,2025-01-30,P0043,7,772.0144444444444,Card,True,-44.664477,,True,False,False,True
C9517,,Male,9999999.0,2025-01-18,P0006,-5,599.96,Cash,False,,,True,False,False,False
C1390,,Other,73422.53,,P0074,5,659.6833333333334,Card,True,,-69.487,True,False,False,True
C2993,61.0,Other,72226.71,2025-02-14,P0035,-5,579.13,Crypto,True,,,True,False,False,False
C7109,21.0,Female,9999999.0,,P0065,1,847.38,Online Wallet,True,,-153.760891,True,False,False,False
C9589,,Other,80549.5,,P0036,4,277.395,Cash,True,,,True,False,False,True
C7251,,Other,9999999.0,,P0001,3,315.0225,Cash,True,18.378729,,True,False,False,True
C8679,,Male,23192.75,2025-03-11,P0041,2,198.60444444444445,Cash,True,12.531599,-125.830354,True,False,False,True
C6946,,Other,9999999.0,,P0045,-5,19.4,Online Wallet,True,-85.8146,,True,False,False,False
C8043,,Female,28457.39,,P0010,-5,141.89,Card,True,,-88.534288,True,False,False,False
C3067,,Female,118083.39,2025-03-16,P0060,3,339.735,Crypto,False,26.356671,,True,False,False,True
C3894,,Female,21854.94,2025-03-27,P0009,-5,430.64,Crypto,True,,,True,False,False,True
C9495,67.0,Other,9999999.0,,P0097,-5,565.69,Cash,False,,66.545746,True,False,False,True
C3127,,Other,95478.1,2025-03-18,P0029,-5,594.45,Card,True,,,True,False,False,True
C9150,34.0,Female,9999999.0,2025-01-24,P0071,1,64.09,Card,False,-31.441841,,True,False,False,False
C4379,,Other,25069.47,,P0012,-5,100.42,Card,True,21.892568,-110.727684,True,False,False,False
C5417,,Male,65973.48,,P0063,-5,656.31,Online Wallet,False,-87.55139,,True,False,False,False
C3724,,Other,9999999.0,,P0053,1,99.36875,Crypto,False,0.074132,,True,False,False,True
C2363,,Female,55816.65,2025-03-25,P0092,8,51.81,Crypto,True,,,True,False,False,False
C1505,,Other,9999999.0,,P0038,8,601.74,Crypto,True,-45.290955,61.445207,True,False,False,False
C9825,,Male,9999999.0,2025-02-26,P0043,7,772.0144444444444,Crypto,False,,,True,False,False,True
C6214,55.0,Other,64286.15,2025-02-28,P0053,-5,319.27,Crypto,True,,-40.518163,True,False,False,False
C8811,,Female,118109.05,,P0076,-5,401.39,Card,False,,,True,False,False,False
C8390,,Other,9999999.0,2025-01-10,P0068,-5,504.26,Online Wallet,True,,13.96425,True,False,False,True
C2238,,Female,9999999.0,,P0062,-5,453.4700000000001,Cash,True,,-113.863748,True,False,False,True
C4605,,Other,108895.92,2025-03-29,P0078,3,490.99,Crypto,True,59.072552,-112.721922,True,False,False,False
C8938,40.0,Other,74781.54,,P0004,7,87.92,Online Wallet,False,25.341216,53.838044,True,False,False,False
C2299,,Other,54175.13,,P0017,-5,824.2,Crypto,True,,,True,False,False,False
C9687,49.0,Other,90203.93,2025-02-08,P0008,4,664.58,Cash,True,-77.480395,,True,False,False,False
C7402,,Female,104814.89,,P0084,1,98.495,Online Wallet,True,,,True,False,False,True
C2924,52.0,Other,50282.43,2025-01-01,P0051,7,697.7,Crypto,True,,,True,False,False,False
C7324,,Male,56014.3,2025-03-11,P0067,-5,639.665,Crypto,False,-72.868567,-78.314899,True,False,False,True
C6809,40.0,Other,68435.65,2025-01-22,P0061,3,279.43,Crypto,True,,,True,False,False,False
C6820,,Male,66211.67,,P0063,4,344.435,Cash,True,,,True,False,False,True
C2666,56.0,Female,75877.52,2025-02-08,P0018,-5,226.44,Cash,True,,-123.771558,True,False,False,True
C9567,,Male,91906.93,2025-03-14,P0022,-5,243.04,Crypto,False,-60.698777,-175.05361,True,False,False,False
C7111,,Other,9999999.0,2025-01-14,P0044,9,549.25,Crypto,True,,,True,False,False,False
C4510,,Other,61156.53,,P0034,8,891.75,Cash,False,67.021533,110.169489,True,False,False,False
C1146,35.0,Other,67803.86,2025-01-03,P0014,-5,285.04,Online Wallet,True,6.505431,,True,False,False,False
C6301,,Female,9999999.0,,P0061,-5,524.4749999999999,Online Wallet,True,45.011942,,True,False,False,True
C5819,58.0,Female,118722.67,2025-03-22,P0041,4,644.27,Card,True,-63.853772,-90.488665,True,False,False,False
C5036,,Female,9999999.0,,P0045,2,234.58,Cash,True,-24.487277,,True,False,False,False
C9904,,Male,9999999.0,2025-02-25,P0065,-5,154.09,Crypto,True,,-3.484815,True,False,False,False
C8608,,Other,114275.11,,P0016,9,202.19,Card,True,44.415389,,True,False,False,False
C2130,,Female,35019.89,,P0064,8,328.89,Card,True,,-153.268345,True,False,False,False
C6866,34.0,Other,9999999.0,,P0033,4,314.7371428571428,Cash,True,21.518306,,True,False,False,True
C4539,,Other,9999999.0,,P0046,8,598.5731428571428,Cash,True,,-82.25565,True,False,False,True
C2587,,Female,107607.55,,P0023,3,600.79,Crypto,True,,,True,False,False,False
C1207,41.0,Other,9999999.0,2025-02-26,P0032,8,584.2,Cash,True,-74.263712,32.671409,True,False,False,False
C8599,53.0,Female,114948.27,2025-03-31,P0097,9,447.64,Crypto,False,,,True,False,False,False
C7360,,Other,9999999.0,2025-02-15,P0052,1,369.71,Online Wallet,False,,106.200334,True,False,False,False
C1354,,Male,9999999.0,,P0028,-5,126.1,Crypto,False,-66.460652,-152.402975,True,False,False,False
C3261,,Other,36108.46,,P0050,-5,67.28,Cash,True,76.305997,,True,False,False,False
C5144,,Male,64989.83,2025-01-08,P0077,1,486.03,Online Wallet,True,,,True,False,False,False
C5185,45.0,Female,9999999.0,,P0048,1,75.08428571428571,Cash,True,-32.479875,-3.343527,True,False,False,True
C3496,,Other,26128.25,2025-03-08,P0064,-5,600.7900000000001,Cash,False,32.922669,29.258297,True,False,False,True
C3072,51.0,Male,103023.96,,P0056,10,111.82,Crypto,True,,-41.875393,True,False,False,False
C4979,,Other,9999999.0,2025-01-24,P0053,-5,823.12,Cash,True,,,True,False,False,False
C9381,,Other,104171.9,,P0077,3,807.87,Cash,True,6.96931,-166.568063,True,False,False,False
C7242,49.0,Female,9999999.0,2025-02-17,P0092,-5,21.01,Card,True,69.195181,,True,False,False,False
C1360,52.0,Other,84846.64,2025-01-04,P0056,6,378.1,Crypto,False,,-146.753688,True,False,False,False
C5420,70.0,Female,32325.58,2025-03-29,P0054,10,1117.275,Card,False,49.041381,55.394801,True,False,False,True
C9700,34.0,Other,9999999.0,,P0037,-5,387.705,Online Wallet,False,,54.195761,True,False,False,True
C8625,23.0,Female,67871.97,,P0062,7,1111.635,Crypto,True,-67.641604,,True,False,False,True
C3218,67.0,Other,9999999.0,2025-02-01,P0043,10,815.97,Crypto,True,-81.637276,83.428474,True,False,False,False
C4578,,Female,79325.91,2025-02-12,P0090,5,972.54,Crypto,True,-4.517183,,True,False,False,False
C7712,,Other,9999999.0,,P0066,4,474.37,Cash,True,,,True,False,False,True
C3827,65.0,Female,73226.18,2025-01-30,P0023,-5,445.49499999999995,Card,False,-39.887786,,True,False,False,True
C2039,,Other,9999999.0,2025-01-30,P0028,-5,644.8400000000001,Card,True,64.212558,,True,False,False,True
C3125,,Male,9999999.0,,P0093,1,419.12,Online Wallet,False,71.743778,,True,False,False,False
C8870,,Other,9999999.0,2025-02-15,P0017,-5,846.5,Card,True,,,True,False,False,False
C6356,,Female,9999999.0,,P0007,7,702.445625,Crypto,False,,-3.768371,True,False,False,True
C2288,,Male,97077.98,,P0014,3,751.34,Online Wallet,True,,,True,False,False,False
C1105,48.0,Male,9999999.0,2025-03-29,P0046,-5,420.45000000000005,Cash,True,51.672112,,True,False,False,True
C4062,68.0,Other,91627.62,,P0081,-5,587.31,Card,False,-73.990822,52.131749,True,False,False,True
C8211,,Male,9999999.0,2025-03-14,P0035,-5,548.465,Card,True,,,True,False,False,True
C1616,,Other,58872.65,2025-03-17,P0069,-5,239.24,Online Wallet,False,59.107958,,True,False,False,False
C6647,51.0,Female,35608.67,,P0037,-5,387.705,Cash,True,,-143.99547,True,False,False,True
C4997,,Other,9999999.0,,P0089,-5,963.54,Crypto,True,5.380435,,True,False,False,False
C7876,25.0,Other,102594.97,,P0048,1,75.08428571428571,Cash,False,,,True,False,False,True
C8266,,Male,66648.36,2025-02-26,P0023,-5,748.63,Cash,True,,,True,False,False,False
C2710,,Other,9999999.0,2025-03-09,P0077,-5,429.6,Cash,True,,,True,False,False,False
C8701,33.0,Male,99761.17,2025-02-20,P0065,-5,531.545,Cash,True,15.991144,,True,False,False,True
C4024,,Other,9999999.0,,P0077,-5,449.45,Cash,True,,,True,False,False,True
C9916,63.0,Female,9999999.0,2025-03-07,P0071,-5,539.015,Cash,True,-84.480805,,True,False,False,True
C5032,34.0,Other,61961.29,,P0093,9,107.85,Card,False,58.370245,-25.727302,True,False,False,False
C9195,58.0,Other,9999999.0,,P0088,6,602.0003571428572,Card,True,71.144322,-127.151878,True,False,False,True
C2262,,Female,102771.22,2025-01-17,P0029,-5,113.37,Crypto,True,,,True,False,False,False
C8521,,Other,71533.66,2025-02-12,P0080,1,945.67,Crypto,False,,,True,False,False,False
C6006,31.0,Other,60304.33,2025-02-14,P0059,-5,503.16,Crypto,False,,,True,False,False,True
C3357,,Male,9999999.0,2025-03-29,P0055,5,228.23,Cash,True,-86.14047,146.89055,True,False,False,False
C5944,45.0,Female,113287.04,,P0060,-5,719.15,Card,True,54.382776,-111.37131,True,False,False,False
C9226,45.0,Other,9999999.0,,P0088,-5,589.92,Online Wallet,False,15.134581,,True,False,False,True
C9945,,Female,57083.4,2025-01-22,P0053,-5,459.12499999999994,Online Wallet,True,,,True,False,False,True
C9383,,Male,100650.1,,P0069,2,560.26,Online Wallet,False,25.397844,123.672502,True,False,False,False
C3652,35.0,Other,85099.6,,P0066,1,118.5925,Crypto,False,-28.432294,176.393815,True,False,False,True
C2850,,Other,9999999.0,,P0028,9,1056.615,Crypto,True,,,True,False,False,True
C4413,,Female,9999999.0,,P0004,-5,749.93,Crypto,True,,120.57594,True,False,False,False
C8156,55.0,Other,111417.58,,P0098,-5,181.44,Online Wallet,True,,-49.642158,True,False,False,False
C1272,,Other,61734.06,2025-01-15,P0024,7,789.88,Crypto,True,-14.579128,164.37533,True,False,False,True
C9252,,Female,81507.97,2025-01-18,P0079,2,184.574,Online Wallet,True,77.404136,-114.806015,True,False,False,True
C6053,,Other,9999999.0,,P0083,-5,643.3799999999999,Card,True,,,True,False,False,True
C8426,26.0,Female,98944.16,,P0045,6,674.2,Card,False,-51.551562,-85.08912,True,False,False,False
C4635,,Female,9999999.0,,P0075,10,130.93,Online Wallet,True,,,True,False,False,False
C2614,,Female,9999999.0,,P0060,9,1019.205,Online Wallet,True,-71.305001,116.809077,True,False,False,True
C1264,,Female,9999999.0,,P0093,2,152.59,Cash,True,,-134.015898,True,False,False,True
C2590,,Female,9999999.0,,P0055,-5,526.265,Cash,True,81.056195,,True,False,False,True
C4997,68.0,Other,9999999.0,,P0017,10,410.6,Cash,True,,,True,False,False,False
C4472,,Other,9999999.0,,P0086,3,508.2398571428571,Cash,True,,-6.23324,True,False,False,True
C3792,68.0,Other,9999999.0,2025-02-19,P0085,-5,451.14000000000004,Cash,True,,149.706263,True,False,False,True
C1138,21.0,Other,9999999.0,2025-01-11,P0097,7,26.23,Card,False,-14.613411,,True,False,False,False
C9456,,Female,98975.72,,P0033,8,629.4742857142857,Online Wallet,True,,0.974616,True,False,False,True
C5281,,Other,47373.54,2025-01-23,P0100,-5,696.51,Online Wallet,True,,,True,False,False,True
C8783,,Female,9999999.0,,P0028,-5,286.94,Cash,True,-6.082654,,True,False,False,False
C4328,,Other,9999999.0,,P0054,-5,455.67,Card,True,,-104.720143,True,False,False,True
C5775,,Other,9999999.0,2025-02-25,P0073,-5,770.81,Cash,False,48.551745,,True,False,False,False
C9703,48.0,Other,9999999.0,,P0073,-5,117.78,Crypto,False,,,True,False,False,False
C4705,,Other,9999999.0,,P0094,-5,815.21,Crypto,True,,-170.118796,True,False,False,False
C1263,18.0,Male,115304.68,2025-01-13,P0058,6,135.79,Online Wallet,True,,-56.811993,True,False,False,False
C6424,,Female,9999999.0,,P0025,-5,566.74,Crypto,True,-66.435105,,True,False,False,True
C7236,,Other,48630.43,2025-03-17,P0009,-5,818.67,Online Wallet,True,-4.955661,,True,False,False,False
C9511,,Male,9999999.0,2025-03-08,P0039,-5,342.62,Cash,False,,131.154313,True,False,False,False
C5330,25.0,Female,9999999.0,2025-03-13,P0056,-5,546.82,Cash,True,,,True,False,False,True
C7670,64.0,Other,46923.72,,P0099,10,167.15,Crypto,True,,1.739317,True,False,False,False
C6058,,Male,9999999.0,2025-01-19,P0070,-5,30.89,Online Wallet,True,,,True,False,False,False
C3626,,Male,9999999.0,2025-03-24,P0034,9,1126.9155,Card,True,53.154726,-117.721859,True,False,False,True
C2646,66.0,Other,37802.12,2025-03-27,P0077,-5,710.07,Card,False,,,True,False,False,False
C9292,,Female,88752.48,2025-01-16,P0070,5,484.57,Online Wallet,False,,,True,False,False,False
C7039,,Male,9999999.0,2025-03-29,P0100,6,343.94,Crypto,False,25.362758,-94.792124,True,False,False,False
C2774,,Male,95147.51,2025-03-11,P0064,-5,600.7900000000001,Card,False,62.803666,,True,False,False,True
C1103,,Other,9999999.0,,P0095,-5,441.75,Cash,True,,,True,False,False,False
C4792,,Female,79873.9,2025-03-28,P0047,-5,628.88,Card,False,39.035041,-154.585456,True,False,False,False
C9104,66.0,Female,50162.49,2025-02-28,P0034,2,153.65,Crypto,True,37.28234,,True,False,False,False
C9009,,Female,71135.68,,P0045,-5,172.14,Online Wallet,False,-14.435899,,True,False,False,False
C8528,70.0,Other,45040.95,2025-03-29,P0003,-5,431.07,Cash,False,13.695393,,True,False,False,True
C9002,19.0,Male,50839.57,2025-02-24,P0058,-5,487.67,Crypto,True,73.385242,136.342856,True,False,False,True
C8126,,Male,76536.53,2025-03-26,P0049,3,192.39333333333332,Cash,True,,-113.463977,True,False,False,True
C6052,36.0,Other,101675.46,,P0095,2,224.76571428571427,Cash,True,-51.930799,-45.45291,True,False,False,True
C8721,50.0,Other,50947.66,2025-02-16,P0090,-5,181.6,Cash,False,,-122.873001,True,False,False,False
C4126,,Male,9999999.0,,P0077,9,978.02625,Crypto,False,,-105.350065,True,False,False,True
C7491,38.0,Other,61760.5,2025-03-28,P0022,5,712.58,Online Wallet,True,-52.114734,-174.40508,True,False,False,False
C7502,55.0,Female,9999999.0,,P0085,6,354.32,Online Wallet,False,66.535196,,True,False,False,False
C6476,,Male,117437.55,,P0038,7,499.00812500000006,Cash,True,59.099835,52.701711,True,False,False,True
C2798,,Other,56756.99,2025-03-11,P0066,-5,568.705,Card,True,,13.349459,True,False,False,True
C7929,,Other,43253.07,2025-01-19,P0002,-5,305.05,Online Wallet,True,,-6.705551,True,False,False,False
C9176,69.0,Female,9999999.0,2025-02-25,P0017,2,996.77,Card,True,-15.185792,,True,False,False,False
C9047,,Male,9999999.0,2025-02-21,P0083,-5,643.3799999999999,Online Wallet,False,-2.14802,,True,False,False,True
C9987,20.0,Female,9999999.0,2025-03-29,P0083,4,414.41050000000007,Crypto,True,-50.350556,,True,False,False,True
C1717,45.0,Other,69932.44,2025-02-18,P0074,2,484.27,Crypto,False,25.518659,100.928886,True,False,False,False
C6022,,Other,9999999.0,,P0039,-5,947.44,Online Wallet,True,-75.101696,-8.382278,True,False,False,False
C1354,40.0,Other,9999999.0,,P0045,-5,334.915,Card,False,,,True,False,False,True
C4616,,Female,45120.9,2025-02-18,P0033,-5,508.63,Online Wallet,True,34.402942,-144.882829,True,False,False,True
C8039,,Female,28902.25,2025-01-10,P0013,-5,958.41,Cash,False,-62.227411,-114.272597,True,False,False,False
C6039,44.0,Other,9999999.0,,P0067,-5,639.665,Cash,False,,78.384034,True,False,False,True
C7555,37.0,Other,9999999.0,2025-01-16,P0037,-5,387.705,Crypto,True,-81.348872,,True,False,False,True
C7916,47.0,Other,9999999.0,2025-01-20,P0029,-5,594.45,Card,True,30.064074,,True,False,False,True
C8015,28.0,Female,9999999.0,,P0021,6,476.748,Card,True,,21.832742,True,False,False,True
C2610,,Other,22042.79,2025-01-06,P0003,3,288.40500000000003,Crypto,True,,4.959494,True,False,False,True
C2384,,Other,9999999.0,,P0038,-5,635.53,Card,True,44.50666,,True,False,False,False
C4057,39.0,Other,9999999.0,,P0043,-5,515.28,Card,True,-7.330277,,True,False,False,False
C8024,,Other,9999999.0,2025-02-03,P0011,5,501.63,Cash,True,-77.025456,-26.121301,True,False,False,False
C8981,69.0,Male,9999999.0,2025-03-23,P0030,9,974.01375,Card,True,,118.666689,True,False,False,True
C8497,,Other,9999999.0,2025-03-23,P0075,6,23.02,Crypto,False,1.184332,-178.131498,True,False,False,False
C2929,37.0,Male,74785.89,2025-03-11,P0056,2,929.27,Card,True,32.094125,-63.390107,True,False,False,False
C8091,35.0,Other,66297.12,,P0006,5,683.01,Card,False,-28.269958,20.116028,True,False,False,False
C4746,,Other,34272.81,2025-02-07,P0042,1,115.8,Cash,False,,-60.909965,True,False,False,False
C2205,67.0,Other,105316.18,,P0039,1,95.18964285714287,Card,True,75.213356,,True,False,False,True
C4189,55.0,Other,46989.51,,P0001,-5,885.03,Cash,False,,,True,False,False,False
C3661,20.0,Other,9999999.0,2025-01-04,P0075,6,309.54,Crypto,True,63.463546,118.148193,True,False,False,False
C2455,,Other,107100.45,2025-01-18,P0025,10,896.2444444444443,Cash,False,35.645815,,True,False,False,True
C2688,,Female,9999999.0,2025-02-10,P0029,9,898.845,Card,True,59.819485,,True,False,False,True
C6476,42.0,Other,9999999.0,2025-01-07,P0058,-5,332.76,Online Wallet,True,86.327618,,True,False,False,False
C3871,19.0,Other,33151.42,,P0095,1,787.3,Crypto,True,-56.215447,,True,False,False,False
C5438,,Other,9999999.0,2025-01-26,P0028,-5,170.26,Cash,True,-49.393583,,True,False,False,False
C1319,,Male,51685.92,2025-03-27,P0069,-5,352.28,Crypto,False,-41.708094,58.510193,True,False,False,False
