customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon
C2691,62.0,Unknown,9999999.0,2025-05-06 00:00:00,P0071,-5,999999.0,Cash,False,,
C1890,,Unknown,9999999.0,32/13/2025,P0099,-5,576.33,Crypt0,True,16.139967,
C2698,40.0,Unknown,119213.05,2025-06-21 00:00:00,P0015,-5,476.56,Card,True,,-124.577762
C4907,,Female,9999999.0,32/13/2025,P0050,1,999999.0,Cash,True,,
C9958,32.0,Female,30687.87,2025-06-04 00:00:00,P0085,6,999999.0,Card,True,,-102.310812
C8673,33.0,Male,35936.68,32/13/2025,P0025,-5,172.77,Card,False,0.261539,-159.525305
C7135,57.0,Unknown,9999999.0,32/13/2025,P0076,-5,999999.0,Card,False,,-120.618563
C9403,,Female,9999999.0,2025-05-04 00:00:00,P0009,6,999999.0,Online Wallet,True,3.896357,119.091449
C2509,66.0,Female,9999999.0,2025-05-27 00:00:00,P0039,-5,200.51,Cash,False,,
C2258,37.0,Male,107597.67,32/13/2025,P0084,10,425.23,Card,yes,,169.059373
C3897,32.0,Male,9999999.0,32/13/2025,P0039,-5,999999.0,Online Wallet,False,-37.801618,-114.195299
C4711,68.0,Other,9999999.0,32/13/2025,P0077,-5,596.53,Card,True,,
C8961,54.0,Female,9999999.0,2025-05-24 00:00:00,P0033,-5,725.15,Crypt0,False,,110.814022
C4970,,Female,53637.91,32/13/2025,P0046,-5,999999.0,Card,yes,,
C5395,43.0,Male,57193.97,32/13/2025,P0082,2,999999.0,Crypt0,yes,,126.668541
C2719,,Unknown,39241.99,32/13/2025,P0048,2,999999.0,Card,yes,28.786253,165.161716
C8549,40.0,Other,101758.79,32/13/2025,P0078,10,999999.0,Cash,yes,8.502352,
C5083,,Unknown,104128.76,2025-06-29 00:00:00,P0078,-5,460.25,Online Wallet,False,-78.423884,-138.118259
C6014,,Male,9999999.0,32/13/2025,P0066,-5,479.76,Card,yes,,110.763001
C3279,,Male,99692.96,2025-05-07 00:00:00,P0092,-5,999999.0,Cash,False,8.372777,174.033347
C7980,,Unknown,9999999.0,32/13/2025,P0038,8,949.9,Cash,False,,-156.495069
C5775,51.0,Unknown,9999999.0,2025-04-07 00:00:00,P0071,-5,999999.0,Cash,True,,-93.445893
C9014,,Female,44505.66,32/13/2025,P0088,1,999999.0,Crypt0,yes,,-143.689242
C6314,70.0,Other,9999999.0,32/13/2025,P0011,-5,707.37,Online Wallet,False,,
C8412,56.0,Unknown,111138.74,2025-04-21 00:00:00,P0036,-5,999999.0,Crypt0,False,82.866152,2.921183
C8927,,Other,9999999.0,2025-06-21 00:00:00,P0090,-5,970.43,Card,False,,
C9993,36.0,Unknown,9999999.0,32/13/2025,P0071,-5,999999.0,Card,False,57.908263,38.855361
C4808,31.0,Unknown,84168.02,32/13/2025,P0059,-5,902.84,Card,yes,-79.060766,
C3152,55.0,Male,9999999.0,32/13/2025,P0013,7,402.79,Card,yes,68.109606,3.966781
C4855,,Male,9999999.0,2025-04-13 00:00:00,P0100,-5,999999.0,Card,True,-38.333158,
C8237,,Female,71375.8,2025-05-07 00:00:00,P0062,-5,803.66,Crypt0,yes,,
C3333,29.0,Unknown,44463.56,2025-06-13 00:00:00,P0032,9,125.71,Crypt0,False,,-161.877409
C2328,,Unknown,31739.25,2025-05-03 00:00:00,P0023,-5,999999.0,Card,yes,25.674625,117.546275
C2110,54.0,Female,9999999.0,32/13/2025,P0064,5,945.15,Crypt0,False,73.067833,
C6967,,Other,9999999.0,32/13/2025,P0026,2,999999.0,Card,False,,-166.283403
C1328,33.0,Other,57237.19,2025-04-16 00:00:00,P0031,1,830.83,Crypt0,False,,-84.26149
C1127,,Other,9999999.0,32/13/2025,P0041,-5,251.33,Online Wallet,yes,,
C1599,37.0,Male,9999999.0,32/13/2025,P0020,-5,999999.0,Online Wallet,True,-11.577113,90.206315
C1152,,Female,9999999.0,32/13/2025,P0038,-5,999999.0,Cash,False,,-179.549474
C2926,,Male,9999999.0,2025-06-25 00:00:00,P0093,7,999999.0,Cash,False,,23.461712
C9219,,Unknown,99204.28,2025-04-12 00:00:00,P0091,-5,994.79,Online Wallet,False,2.689478,-78.937649
C1221,48.0,Unknown,28678.7,2025-06-13 00:00:00,P0072,10,243.32,Cash,True,4.133844,
C6647,,Male,9999999.0,32/13/2025,P0032,7,999999.0,Online Wallet,yes,19.804866,
C2267,,Other,9999999.0,32/13/2025,P0081,8,999999.0,Online Wallet,True,-13.099157,
C8113,31.0,Other,9999999.0,2025-06-09 00:00:00,P0005,-5,686.46,Crypt0,True,,112.416313
C6896,,Male,86287.52,32/13/2025,P0095,-5,219.38,Online Wallet,True,75.170324,
C5000,52.0,Female,34212.5,32/13/2025,P0025,6,825.54,Card,False,,
C3291,,Other,9999999.0,2025-04-15 00:00:00,P0033,-5,58.19,Online Wallet,False,,
C9519,,Female,35595.68,32/13/2025,P0052,1,999999.0,Online Wallet,yes,10.467626,-172.667843
C9715,46.0,Female,9999999.0,32/13/2025,P0059,5,219.94,Card,yes,-17.098873,
C5773,,Female,91576.48,32/13/2025,P0012,-5,999999.0,Card,True,,
C3496,,Other,23221.89,2025-05-20 00:00:00,P0016,-5,999999.0,Online Wallet,True,-60.039149,
C1755,51.0,Female,112613.75,2025-05-16 00:00:00,P0071,-5,999999.0,Cash,yes,34.166824,160.273643
C1789,52.0,Other,9999999.0,32/13/2025,P0094,7,999999.0,Cash,False,84.592348,160.547473
C5192,,Unknown,9999999.0,32/13/2025,P0056,-5,999999.0,Crypt0,True,-84.72911,
C4664,,Female,9999999.0,32/13/2025,P0049,-5,999999.0,Card,True,49.600039,-12.069023
C2053,,Male,9999999.0,32/13/2025,P0006,9,999999.0,Crypt0,True,-81.998317,
C3764,,Female,9999999.0,2025-05-17 00:00:00,P0034,-5,372.9,Online Wallet,False,59.615068,31.805911
C2334,42.0,Female,82406.62,32/13/2025,P0027,-5,696.35,Crypt0,True,,122.962174
C7523,44.0,Female,9999999.0,32/13/2025,P0017,-5,999999.0,Crypt0,False,,-52.259696
C2829,27.0,Male,9999999.0,2025-04-10 00:00:00,P0047,4,999999.0,Cash,True,56.05481,
C8270,,Male,9999999.0,2025-05-31 00:00:00,P0032,9,910.57,Online Wallet,yes,,
C7517,,Male,9999999.0,2025-04-12 00:00:00,P0063,2,999999.0,Cash,True,,
C9230,33.0,Male,106659.05,2025-06-17 00:00:00,P0084,-5,297.42,Card,True,-9.456718,
C4755,,Other,82073.67,32/13/2025,P0008,2,717.18,Crypt0,False,,166.231004
C5500,,Unknown,9999999.0,2025-04-03 00:00:00,P0019,-5,999999.0,Online Wallet,yes,44.796202,172.789552
C6697,,Female,9999999.0,32/13/2025,P0097,-5,999999.0,Cash,True,-25.251112,156.393553
C6367,65.0,Male,9999999.0,2025-05-24 00:00:00,P0031,10,702.87,Crypt0,True,,
C7087,,Unknown,55609.37,2025-05-19 00:00:00,P0067,6,647.89,Cash,yes,,
C8157,,Unknown,113463.27,2025-05-31 00:00:00,P0079,-5,811.72,Online Wallet,False,,
C5001,30.0,Male,9999999.0,32/13/2025,P0044,-5,157.6,Online Wallet,yes,,-74.608991
C1927,44.0,Other,9999999.0,2025-04-15 00:00:00,P0051,4,999999.0,Online Wallet,False,,
C5714,44.0,Unknown,9999999.0,2025-04-18 00:00:00,P0022,6,999999.0,Cash,False,-60.865205,
C2202,44.0,Other,59220.95,32/13/2025,P0054,-5,999999.0,Cash,False,9.849361,166.939415
C7200,50.0,Unknown,9999999.0,2025-04-18 00:00:00,P0044,-5,999999.0,Card,True,-77.894171,-39.984007
C1327,21.0,Other,86727.37,32/13/2025,P0097,-5,846.29,Crypt0,False,8.138186,28.086856
C9629,46.0,Female,30604.76,2025-04-14 00:00:00,P0036,-5,398.49,Card,yes,-74.380385,
C5572,65.0,Other,91245.54,32/13/2025,P0092,-5,999999.0,Cash,False,,164.832186
C4468,,Female,9999999.0,32/13/2025,P0077,8,999999.0,Cash,yes,-74.161323,174.642759
C5632,70.0,Male,9999999.0,32/13/2025,P0060,4,999999.0,Online Wallet,yes,,
C3616,34.0,Male,37569.98,32/13/2025,P0093,-5,881.04,Card,yes,83.274035,
C1831,,Female,70976.52,32/13/2025,P0084,8,999999.0,Online Wallet,True,,
C6527,20.0,Female,9999999.0,32/13/2025,P0098,-5,999999.0,Crypt0,yes,,
C6828,,Unknown,71838.96,32/13/2025,P0094,6,999999.0,Online Wallet,False,,
C4811,,Other,9999999.0,2025-04-21 00:00:00,P0039,7,535.93,Online Wallet,yes,,
C3302,,Other,9999999.0,2025-06-01 00:00:00,P0098,4,999999.0,Card,yes,,
C5930,,Male,77899.87,32/13/2025,P0053,-5,272.67,Cash,False,,
C8240,66.0,Female,9999999.0,2025-04-29 00:00:00,P0025,3,999999.0,Crypt0,True,,
C1331,,Other,9999999.0,2025-04-11 00:00:00,P0047,-5,494.14,Card,yes,-51.226883,139.775471
C3759,,Unknown,116666.6,2025-06-14 00:00:00,P0084,-5,999999.0,Card,True,77.354849,
C2922,,Unknown,9999999.0,2025-04-06 00:00:00,P0081,-5,907.68,Cash,True,-66.267616,153.938506
C1166,,Unknown,9999999.0,2025-06-20 00:00:00,P0010,-5,999999.0,Online Wallet,yes,-2.039473,
C5761,66.0,Unknown,9999999.0,2025-06-23 00:00:00,P0068,6,717.85,Card,False,,142.723749
C2136,21.0,Other,95950.51,32/13/2025,P0031,-5,999999.0,Crypt0,False,,
C7849,,Male,9999999.0,2025-04-30 00:00:00,P0062,10,999999.0,Card,True,,-138.226252
C8173,,Unknown,117108.72,32/13/2025,P0023,3,999999.0,Cash,False,,
C1705,,Male,105741.82,32/13/2025,P0051,-5,343.78,Card,False,-45.147701,
C9029,69.0,Other,107110.32,32/13/2025,P0048,-5,548.69,Crypt0,True,-40.12817,25.871061
C4182,,Unknown,52337.93,32/13/2025,P0027,7,699.76,Cash,True,-8.978631,114.528709
C5456,,Other,94090.04,32/13/2025,P0005,-5,999999.0,Card,True,,
C2920,,Other,103061.89,2025-06-01 00:00:00,P0008,2,77.77,Cash,True,,-170.847373
C5459,53.0,Unknown,9999999.0,2025-06-18 00:00:00,P0016,-5,999999.0,Online Wallet,False,,59.571102
C7781,,Male,9999999.0,2025-06-10 00:00:00,P0009,1,531.01,Online Wallet,False,62.300315,26.559774
C1893,69.0,Other,106296.97,32/13/2025,P0044,-5,999999.0,Card,yes,,
C5720,,Male,9999999.0,32/13/2025,P0050,9,999999.0,Crypt0,True,,-142.799058
C4883,19.0,Unknown,9999999.0,2025-05-07 00:00:00,P0021,-5,999999.0,Cash,True,87.831746,
C2618,,Male,9999999.0,2025-04-30 00:00:00,P0024,5,999999.0,Crypt0,yes,,97.749376
C6768,,Unknown,9999999.0,32/13/2025,P0088,10,532.68,Online Wallet,False,,-76.527792
C8366,59.0,Male,9999999.0,2025-05-27 00:00:00,P0085,8,999999.0,Card,True,-17.993801,
C1721,,Female,9999999.0,32/13/2025,P0048,10,490.66,Cash,False,,-165.562684
C5902,40.0,Male,9999999.0,32/13/2025,P0078,9,999999.0,Online Wallet,yes,25.332435,
C1816,45.0,Unknown,9999999.0,2025-05-10 00:00:00,P0023,-5,999999.0,Crypt0,True,-89.62351,-169.652838
C2002,,Male,71107.43,2025-05-26 00:00:00,P0096,-5,999999.0,Cash,True,-28.037069,
C8362,23.0,Other,9999999.0,2025-06-21 00:00:00,P0076,3,485.42,Cash,False,-78.826322,
C3086,37.0,Female,84066.32,2025-06-01 00:00:00,P0035,-5,999999.0,Cash,True,,
C6533,58.0,Other,9999999.0,2025-04-13 00:00:00,P0093,8,999999.0,Online Wallet,False,50.178849,
C1056,57.0,Female,103283.67,32/13/2025,P0009,-5,999999.0,Cash,True,60.82769,89.945095
C8163,,Female,9999999.0,2025-04-11 00:00:00,P0019,-5,398.96,Crypt0,yes,37.598783,139.278694
C7339,,Unknown,54476.3,32/13/2025,P0044,-5,999999.0,Cash,yes,58.846691,-65.246613
C7397,,Unknown,85809.35,2025-06-24 00:00:00,P0090,-5,227.83,Crypt0,False,,85.559935
C5747,63.0,Unknown,22119.74,2025-06-11 00:00:00,P0014,-5,141.19,Card,yes,-12.701227,67.461838
C4186,40.0,Unknown,9999999.0,2025-04-23 00:00:00,P0061,-5,999999.0,Cash,False,,-120.233534
C3358,,Male,53061.12,2025-06-03 00:00:00,P0020,6,448.21,Cash,True,,
C4107,37.0,Female,9999999.0,2025-04-17 00:00:00,P0082,7,284.33,Card,False,-24.165543,125.582542
C7160,56.0,Male,103177.54,2025-06-26 00:00:00,P0009,-5,891.92,Cash,yes,-32.788095,
C2933,,Unknown,9999999.0,2025-05-04 00:00:00,P0026,9,182.95,Crypt0,True,,
C1956,20.0,Unknown,9999999.0,2025-06-24 00:00:00,P0030,-5,120.2,Crypt0,yes,,164.085912
C6027,31.0,Other,55124.72,32/13/2025,P0063,-5,999999.0,Cash,yes,,-28.403869
C4446,,Male,35642.38,32/13/2025,P0050,8,999999.0,Crypt0,False,1.471171,
C5006,42.0,Unknown,96872.01,32/13/2025,P0020,-5,406.61,Cash,True,-55.893387,-58.649066
C9671,,Other,31953.41,32/13/2025,P0052,9,999999.0,Crypt0,True,77.444991,
C7104,23.0,Unknown,9999999.0,32/13/2025,P0007,-5,949.63,Card,True,,125.474403
C9982,,Female,50824.95,2025-06-29 00:00:00,P0033,6,180.83,Online Wallet,yes,,70.676203
C1669,46.0,Female,9999999.0,2025-04-11 00:00:00,P0082,-5,999999.0,Cash,False,,83.561707
C9266,24.0,Other,9999999.0,2025-04-02 00:00:00,P0042,9,669.86,Online Wallet,yes,-76.059707,
C9479,,Unknown,9999999.0,32/13/2025,P0021,10,810.36,Card,False,,
C3620,,Female,42183.65,32/13/2025,P0092,2,999999.0,Card,True,-41.211146,76.657854
C8368,,Unknown,9999999.0,2025-04-26 00:00:00,P0064,9,999999.0,Crypt0,False,16.145377,149.57193
C7807,,Female,74279.5,32/13/2025,P0011,2,983.96,Crypt0,True,45.657013,80.620935
C9667,,Other,55996.03,2025-06-21 00:00:00,P0009,-5,999999.0,Crypt0,yes,54.870101,
C9188,,Other,78018.77,32/13/2025,P0045,-5,162.43,Card,True,,-61.93799
C1935,,Female,9999999.0,32/13/2025,P0091,2,999999.0,Crypt0,True,-14.652808,172.034417
C9460,,Other,9999999.0,2025-05-31 00:00:00,P0064,-5,999999.0,Online Wallet,False,-89.572605,
C8323,,Male,57076.47,32/13/2025,P0082,5,828.66,Cash,yes,,
C5751,,Unknown,9999999.0,32/13/2025,P0008,-5,194.0,Online Wallet,yes,,
C9613,,Female,9999999.0,2025-06-18 00:00:00,P0031,-5,365.77,Crypt0,True,-6.817237,-157.517909
C5607,54.0,Female,36480.49,32/13/2025,P0013,-5,999999.0,Card,True,-70.67951,
C9790,45.0,Other,53548.16,2025-05-30 00:00:00,P0086,5,999999.0,Card,False,,38.410594
C4587,30.0,Other,70066.66,2025-05-26 00:00:00,P0031,-5,435.63,Crypt0,True,,
C6714,,Female,9999999.0,32/13/2025,P0058,3,999999.0,Crypt0,True,,-99.423479
C4663,,Unknown,9999999.0,2025-05-20 00:00:00,P0018,-5,999999.0,Card,True,,
C4657,62.0,Male,56188.81,32/13/2025,P0051,-5,762.59,Card,False,,-154.093466
C2136,,Unknown,9999999.0,32/13/2025,P0012,-5,999999.0,Cash,True,,30.577754
C8048,34.0,Unknown,71236.77,2025-05-18 00:00:00,P0010,3,411.14,Online Wallet,False,,-131.270341
C5227,55.0,Unknown,37708.25,32/13/2025,P0050,9,999999.0,Crypt0,True,-79.078029,
C1402,68.0,Other,87874.68,2025-06-29 00:00:00,P0051,-5,999999.0,Card,False,,
C1114,,Female,65297.11,2025-06-29 00:00:00,P0054,5,999999.0,Card,True,-29.671486,
C6100,,Other,9999999.0,32/13/2025,P0005,-5,615.97,Card,yes,-0.463322,
C4849,42.0,Unknown,9999999.0,32/13/2025,P0088,-5,656.94,Card,False,-89.906966,-27.396218
C2559,,Other,65808.84,32/13/2025,P0023,-5,24.63,Card,yes,30.122688,
C4178,65.0,Male,118926.18,2025-06-07 00:00:00,P0098,-5,244.27,Crypt0,False,,
C6992,23.0,Unknown,9999999.0,32/13/2025,P0075,1,580.61,Cash,False,,-85.121154
C4534,19.0,Other,9999999.0,2025-06-07 00:00:00,P0097,-5,999999.0,Online Wallet,True,-29.280715,-122.326962
C2221,22.0,Other,100750.12,2025-04-24 00:00:00,P0049,5,999999.0,Cash,False,,-88.820735
C1034,67.0,Other,9999999.0,32/13/2025,P0045,4,746.52,Cash,False,27.347474,158.867175
C8992,,Unknown,9999999.0,32/13/2025,P0032,2,318.28,Cash,False,47.887308,90.825078
C2453,41.0,Other,60483.54,2025-04-01 00:00:00,P0033,-5,999999.0,Online Wallet,yes,,156.794239
C1071,24.0,Male,9999999.0,32/13/2025,P0002,10,880.2,Online Wallet,False,,
C5731,,Unknown,72925.09,2025-06-06 00:00:00,P0092,-5,999999.0,Card,False,-45.358897,
C1589,,Female,30693.31,2025-05-29 00:00:00,P0096,-5,999999.0,Crypt0,False,,3.283373
C1352,58.0,Other,9999999.0,32/13/2025,P0046,7,504.03,Online Wallet,yes,,
C3972,42.0,Male,9999999.0,32/13/2025,P0023,-5,296.53,Crypt0,yes,,63.083599
C4668,63.0,Female,42219.47,2025-05-16 00:00:00,P0022,-5,999999.0,Crypt0,False,8.543861,139.893058
C4632,,Male,9999999.0,2025-06-12 00:00:00,P0070,-5,787.24,Online Wallet,yes,,
C6189,,Female,9999999.0,2025-04-21 00:00:00,P0023,2,999999.0,Card,yes,,146.821324
C5316,,Other,64272.58,32/13/2025,P0062,-5,999999.0,Cash,False,-76.498431,
C4261,,Unknown,30699.0,2025-06-13 00:00:00,P0062,2,852.09,Card,False,,-131.809759
C4518,,Female,9999999.0,2025-04-28 00:00:00,P0060,-5,999999.0,Crypt0,yes,57.96562,
C2517,31.0,Unknown,9999999.0,32/13/2025,P0065,10,999999.0,Crypt0,False,,
C5321,,Female,51755.68,32/13/2025,P0019,-5,940.22,Online Wallet,yes,-18.992753,154.146036
C5902,69.0,Other,53461.82,2025-06-22 00:00:00,P0075,-5,543.72,Card,False,,147.061902
C2328,35.0,Unknown,9999999.0,2025-06-07 00:00:00,P0051,-5,999999.0,Crypt0,yes,14.09653,
C8308,23.0,Other,9999999.0,2025-04-02 00:00:00,P0057,-5,999999.0,Crypt0,True,14.595914,
C5872,,Unknown,9999999.0,32/13/2025,P0051,1,999999.0,Cash,yes,,
C9283,,Other,74307.63,2025-05-21 00:00:00,P0067,-5,999999.0,Online Wallet,False,,-87.16044
C4137,52.0,Male,93544.82,32/13/2025,P0038,10,999999.0,Crypt0,yes,,-108.578701
C3165,58.0,Other,9999999.0,2025-04-22 00:00:00,P0056,4,749.4,Cash,False,49.459619,
C6970,,Female,9999999.0,2025-04-08 00:00:00,P0051,-5,999999.0,Online Wallet,True,,
C8985,,Male,93233.91,32/13/2025,P0012,6,999999.0,Online Wallet,True,55.401548,
C9878,48.0,Other,9999999.0,32/13/2025,P0055,8,458.16,Crypt0,True,-27.143244,-112.011659
C8708,,Female,31498.29,32/13/2025,P0054,5,607.25,Online Wallet,True,,
C9621,48.0,Male,9999999.0,32/13/2025,P0054,-5,638.06,Online Wallet,yes,21.929422,-154.633123
C9945,58.0,Unknown,9999999.0,2025-05-30 00:00:00,P0087,7,963.58,Online Wallet,False,,-168.446961
C8558,28.0,Unknown,9999999.0,2025-05-18 00:00:00,P0005,2,999999.0,Cash,True,-7.913465,
C6011,,Female,83172.44,32/13/2025,P0003,6,999999.0,Crypt0,yes,51.221344,
C1229,56.0,Male,9999999.0,2025-05-24 00:00:00,P0006,-5,806.51,Online Wallet,True,,50.250444
C1606,,Female,34401.09,2025-05-01 00:00:00,P0016,-5,999999.0,Cash,False,-24.322218,
C2002,,Other,93592.66,2025-04-29 00:00:00,P0005,-5,999999.0,Card,yes,,
C2820,,Female,76394.56,32/13/2025,P0039,-5,999999.0,Crypt0,False,80.531111,140.175354
C1568,,Other,9999999.0,2025-06-19 00:00:00,P0072,-5,999999.0,Crypt0,False,2.120196,
C3597,49.0,Male,38046.88,2025-06-19 00:00:00,P0035,-5,999999.0,Card,False,-9.510292,
C8553,,Male,42071.47,32/13/2025,P0085,4,990.42,Cash,True,78.968247,33.554453
C6561,,Other,9999999.0,32/13/2025,P0003,-5,999999.0,Crypt0,False,,-68.760571
C3247,22.0,Female,9999999.0,32/13/2025,P0059,7,999999.0,Crypt0,True,,
C5903,46.0,Male,9999999.0,32/13/2025,P0006,-5,999999.0,Card,True,0.243202,34.029734
C5013,46.0,Other,9999999.0,32/13/2025,P0008,4,999999.0,Cash,True,55.633651,68.79449
C3889,65.0,Unknown,57633.12,32/13/2025,P0062,-5,999999.0,Online Wallet,True,,
C2026,,Unknown,9999999.0,2025-04-25 00:00:00,P0058,-5,999999.0,Cash,True,54.299469,
C7934,,Unknown,83177.63,2025-05-12 00:00:00,P0003,-5,467.18,Cash,True,,
C2155,,Male,54469.99,2025-05-21 00:00:00,P0063,-5,999999.0,Card,yes,-39.902181,
C5213,38.0,Other,9999999.0,32/13/2025,P0020,-5,395.46,Cash,False,,
C6752,27.0,Other,101961.28,32/13/2025,P0010,2,820.32,Card,True,,
C8681,,Unknown,40508.83,32/13/2025,P0042,10,683.37,Crypt0,False,14.115238,13.402165
C8949,,Other,60556.65,2025-06-14 00:00:00,P0023,7,328.76,Card,True,-71.902267,122.238145
C5139,55.0,Male,30085.73,2025-06-04 00:00:00,P0005,2,268.82,Crypt0,yes,-4.633701,111.581695
C9660,,Unknown,49056.2,2025-04-30 00:00:00,P0100,-5,173.36,Cash,yes,1.489178,-38.712526
C5870,,Unknown,9999999.0,32/13/2025,P0077,6,709.84,Online Wallet,yes,,
C3293,20.0,Other,9999999.0,32/13/2025,P0093,-5,810.03,Online Wallet,True,-26.312519,-126.090982
C6959,,Female,9999999.0,2025-04-04 00:00:00,P0069,10,540.8,Online Wallet,yes,,
C5464,,Other,9999999.0,32/13/2025,P0041,-5,999999.0,Online Wallet,True,-7.858154,
C6833,22.0,Unknown,9999999.0,2025-05-30 00:00:00,P0097,-5,999999.0,Card,False,67.922453,
C6006,,Male,112504.18,2025-06-17 00:00:00,P0001,-5,374.2,Crypt0,True,,-116.194575
C2071,,Male,9999999.0,32/13/2025,P0076,-5,999999.0,Cash,yes,,
C5892,62.0,Other,9999999.0,2025-05-01 00:00:00,P0098,2,999999.0,Crypt0,True,-62.476255,
C1010,,Male,54615.34,2025-05-07 00:00:00,P0056,-5,999999.0,Crypt0,False,,
C6856,49.0,Female,9999999.0,32/13/2025,P0081,6,999999.0,Online Wallet,yes,-18.862158,-174.236395
C6385,34.0,Unknown,117530.68,32/13/2025,P0089,9,999999.0,Cash,False,,109.978775
C7782,,Unknown,112687.24,32/13/2025,P0062,2,606.45,Crypt0,False,,59.281016
C1818,53.0,Male,24921.24,32/13/2025,P0044,-5,999999.0,Cash,False,19.92719,
C1815,20.0,Female,9999999.0,32/13/2025,P0029,-5,564.53,Crypt0,False,52.236403,
C3584,52.0,Other,41585.06,2025-04-29 00:00:00,P0081,-5,999999.0,Crypt0,False,71.677392,-156.973957
C7888,,Male,9999999.0,2025-04-28 00:00:00,P0057,-5,999999.0,Cash,False,21.036573,
C9782,,Female,110657.15,32/13/2025,P0084,-5,999999.0,Card,True,40.711572,
C1652,65.0,Male,72813.62,2025-05-26 00:00:00,P0097,2,999999.0,Online Wallet,True,,107.838396
C2854,,Unknown,115779.24,32/13/2025,P0023,2,999999.0,Online Wallet,False,,-32.157697
C8231,36.0,Male,9999999.0,2025-06-28 00:00:00,P0045,6,999999.0,Online Wallet,False,,-118.917046
C9051,,Other,48748.17,32/13/2025,P0015,8,125.99,Card,yes,88.821959,24.501943
C5400,,Male,9999999.0,32/13/2025,P0076,-5,639.3,Crypt0,yes,,51.274634
C8562,33.0,Female,118855.47,2025-05-13 00:00:00,P0054,-5,831.77,Cash,yes,,
C4650,22.0,Female,9999999.0,2025-05-03 00:00:00,P0024,9,999999.0,Crypt0,False,,
C5354,61.0,Female,9999999.0,2025-04-26 00:00:00,P0100,7,792.25,Cash,True,,81.768982
C6134,21.0,Unknown,9999999.0,2025-05-11 00:00:00,P0092,-5,821.01,Card,yes,-36.757774,49.516293
C1905,,Other,9999999.0,2025-05-23 00:00:00,P0045,-5,218.51,Online Wallet,False,54.145475,9.076477
C9298,,Unknown,46752.84,2025-04-02 00:00:00,P0042,-5,115.14,Online Wallet,False,-35.326273,
C6424,,Other,101878.45,2025-04-17 00:00:00,P0065,-5,536.24,Online Wallet,True,,-2.482118
C1766,51.0,Male,32931.53,2025-05-14 00:00:00,P0094,-5,424.3,Card,yes,75.075054,
C1352,,Female,9999999.0,2025-06-06 00:00:00,P0001,-5,999999.0,Online Wallet,yes,36.497895,
C7214,20.0,Other,110224.27,2025-04-17 00:00:00,P0037,9,999999.0,Cash,yes,,-148.35959
C9774,27.0,Other,9999999.0,2025-06-15 00:00:00,P0078,3,999999.0,Cash,False,,
C2191,,Other,9999999.0,32/13/2025,P0028,-5,999999.0,Cash,True,6.454966,
C1621,41.0,Other,9999999.0,32/13/2025,P0068,4,962.84,Crypt0,yes,49.26139,-120.216887
C1064,69.0,Unknown,9999999.0,2025-05-26 00:00:00,P0099,8,517.26,Cash,yes,,
C8379,,Other,9999999.0,32/13/2025,P0042,2,230.63,Card,yes,31.501952,-33.005276
C8354,22.0,Female,9999999.0,2025-06-24 00:00:00,P0081,1,437.93,Card,True,-30.505459,133.923143
C5009,55.0,Unknown,9999999.0,2025-04-06 00:00:00,P0005,1,523.0,Card,True,,170.316778
C8337,63.0,Other,68606.04,2025-04-21 00:00:00,P0016,4,999999.0,Cash,yes,,-13.558862
C4423,63.0,Unknown,9999999.0,32/13/2025,P0087,6,11.56,Crypt0,yes,30.40612,-10.478903
C4270,24.0,Other,9999999.0,2025-05-09 00:00:00,P0040,-5,478.21,Cash,True,-80.90095,-38.707722
C4482,65.0,Female,9999999.0,32/13/2025,P0004,7,411.88,Cash,True,14.973818,162.38817
C1110,30.0,Other,9999999.0,2025-04-15 00:00:00,P0007,5,999999.0,Card,yes,,
C8119,,Unknown,9999999.0,32/13/2025,P0029,8,217.05,Crypt0,False,48.032368,73.813081
C6367,,Male,9999999.0,2025-06-11 00:00:00,P0076,8,999999.0,Cash,yes,41.077084,107.564403
C7626,56.0,Female,9999999.0,2025-06-19 00:00:00,P0003,-5,999999.0,Crypt0,yes,,
C2981,42.0,Other,42665.13,2025-05-29 00:00:00,P0055,-5,999999.0,Cash,False,-20.23335,-118.087091
C9687,53.0,Female,9999999.0,2025-04-17 00:00:00,P0100,10,999999.0,Card,False,,
C9515,,Unknown,9999999.0,2025-04-24 00:00:00,P0001,-5,847.39,Online Wallet,yes,,149.076209
C5383,,Other,9999999.0,2025-06-27 00:00:00,P0052,9,999999.0,Online Wallet,True,16.704252,
C9746,31.0,Other,9999999.0,32/13/2025,P0051,-5,999999.0,Card,False,,178.081859
C8287,55.0,Female,66031.29,2025-06-13 00:00:00,P0061,-5,536.44,Cash,yes,,
C3054,,Female,9999999.0,32/13/2025,P0040,-5,999999.0,Cash,True,,
C3240,,Female,90685.38,32/13/2025,P0086,8,848.14,Crypt0,yes,,
C2223,55.0,Female,112676.49,32/13/2025,P0048,-5,645.86,Card,False,,169.527912
C1715,,Male,9999999.0,2025-04-05 00:00:00,P0053,10,141.11,Card,False,,160.361898
C7144,,Male,67546.67,32/13/2025,P0032,7,686.65,Crypt0,yes,-81.089051,
C3511,32.0,Male,9999999.0,32/13/2025,P0051,1,999999.0,Crypt0,False,,101.081504
C7112,57.0,Male,102771.73,2025-04-13 00:00:00,P0051,-5,999999.0,Crypt0,False,-29.687708,
