customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon
C9075,59.0,Unknown,51561.13,2025-03-09 00:00:00,P0086,-5,937.48,Cash,False,,-45.477558
C3687,52.0,Male,68912.52,32/13/2025,P0043,-5,999999.0,Cash,False,,
C7261,50.0,Female,118386.78,2025-02-20 00:00:00,P0048,7,525.59,Online Wallet,yes,-11.673142,
C4488,,Male,95286.66,32/13/2025,P0045,4,999999.0,Cash,True,62.982134,154.470103
C5879,34.0,Male,48727.54,32/13/2025,P0059,6,999999.0,Crypt0,yes,86.063545,-178.516178
C5494,44.0,Male,58313.69,32/13/2025,P0014,-5,259.24,Crypt0,yes,,
C5661,62.0,Male,57827.49,2025-03-17 00:00:00,P0048,-5,999999.0,Cash,yes,,-44.07678
C1815,,Female,9999999.0,2025-02-20 00:00:00,P0022,-5,132.37,Card,yes,,
C6766,44.0,Male,20844.56,2025-03-26 00:00:00,P0043,3,999999.0,Crypt0,True,-5.18165,
C8854,,Unknown,9999999.0,32/13/2025,P0029,-5,999999.0,Card,False,,-54.870772
C6936,,Female,58196.03,32/13/2025,P0024,1,999999.0,Online Wallet,True,,
C6635,47.0,Unknown,71867.08,2025-01-24 00:00:00,P0048,1,999999.0,Card,yes,-59.328444,
C3517,,Male,9999999.0,2025-01-04 00:00:00,P0067,-5,661.17,Crypt0,True,77.552888,-56.565421
C9082,,Male,45520.93,2025-03-28 00:00:00,P0025,2,999999.0,Crypt0,True,-73.178906,61.534763
C9903,,Male,9999999.0,2025-03-24 00:00:00,P0045,-5,999999.0,Crypt0,True,,
C8179,60.0,Female,39737.0,2025-01-01 00:00:00,P0075,7,43.46,Card,False,,-172.028177
C2510,,Female,99238.15,2025-03-17 00:00:00,P0004,-5,999999.0,Card,False,,-129.338942
C5656,18.0,Male,9999999.0,2025-01-01 00:00:00,P0093,-5,999999.0,Cash,True,-73.483925,
C2675,,Male,118603.1,32/13/2025,P0029,-5,999999.0,Online Wallet,True,5.573616,87.859795
C7036,,Female,32903.56,32/13/2025,P0058,-5,42.43,Cash,True,50.612851,
C5280,40.0,Male,31685.66,2025-03-09 00:00:00,P0092,-5,294.29,Crypt0,False,-37.531833,
C3942,,Unknown,9999999.0,2025-01-28 00:00:00,P0048,-5,617.8,Card,False,,
C4815,68.0,Female,45542.1,32/13/2025,P0067,-5,999999.0,Online Wallet,True,23.442801,-176.524599
C9020,40.0,Male,64473.46,2025-02-03 00:00:00,P0079,7,999999.0,Online Wallet,False,,-138.27028
C7940,53.0,Female,60236.53,32/13/2025,P0045,8,499.96,Crypt0,yes,,-135.353017
C1316,,Male,21895.85,32/13/2025,P0082,-5,999999.0,Cash,False,,
C6799,,Unknown,72622.45,2025-01-17 00:00:00,P0030,7,999999.0,Online Wallet,True,-17.076026,
C4811,66.0,Unknown,9999999.0,2025-03-02 00:00:00,P0094,-5,83.88,Card,False,4.845574,
C9323,,Unknown,9999999.0,32/13/2025,P0036,-5,999999.0,Cash,True,,
C8204,,Other,40701.98,2025-01-02 00:00:00,P0079,2,999999.0,Card,yes,46.074216,109.168996
C1184,32.0,Female,91316.01,2025-02-01 00:00:00,P0001,7,497.03,Online Wallet,True,,-177.345396
C4706,,Other,9999999.0,2025-03-01 00:00:00,P0084,-5,244.11,Card,False,,-138.48683
C6861,,Unknown,56922.33,32/13/2025,P0077,10,274.05,Online Wallet,False,,-32.460855
C4173,65.0,Unknown,88854.21,32/13/2025,P0098,-5,999999.0,Crypt0,False,,-3.885922
C8434,40.0,Other,9999999.0,2025-01-13 00:00:00,P0100,-5,712.27,Online Wallet,False,53.064063,174.333615
C2731,,Female,9999999.0,2025-03-25 00:00:00,P0047,10,207.06,Online Wallet,yes,18.394238,
C1425,59.0,Female,43899.57,2025-02-21 00:00:00,P0064,2,999999.0,Card,True,-82.469352,
C1757,,Unknown,25596.15,2025-03-21 00:00:00,P0006,6,999999.0,Card,False,,
C5176,57.0,Unknown,71673.23,2025-02-01 00:00:00,P0099,5,999999.0,Card,False,,30.389154
C7380,64.0,Other,49724.76,32/13/2025,P0038,-5,999999.0,Crypt0,False,,36.154421
C5368,,Male,9999999.0,2025-01-08 00:00:00,P0044,-5,999999.0,Online Wallet,yes,,
C1422,,Male,9999999.0,2025-01-30 00:00:00,P0047,4,999999.0,Crypt0,yes,51.646439,39.005844
C9212,,Unknown,106669.46,32/13/2025,P0018,-5,999999.0,Online Wallet,False,,
C2989,49.0,Unknown,65077.74,32/13/2025,P0012,-5,68.56,Online Wallet,True,31.306344,
C5688,,Other,9999999.0,2025-03-24 00:00:00,P0030,7,142.3,Card,False,,
C7332,33.0,Unknown,112494.27,32/13/2025,P0028,5,964.9,Online Wallet,False,,21.832916
C6923,,Unknown,9999999.0,32/13/2025,P0087,2,999999.0,Crypt0,yes,85.56063,-58.13407
C8574,62.0,Female,9999999.0,32/13/2025,P0045,6,162.09,Card,yes,6.36319,
C4930,46.0,Female,9999999.0,2025-01-13 00:00:00,P0004,3,264.45,Card,True,-5.453027,
C8313,,Unknown,85705.27,2025-02-01 00:00:00,P0096,-5,943.89,Online Wallet,False,35.133535,
C5510,,Other,9999999.0,32/13/2025,P0028,-5,999999.0,Card,yes,-62.868327,-147.802562
C9884,,Other,9999999.0,32/13/2025,P0091,1,999999.0,Crypt0,True,,-109.166024
C8532,,Female,99321.57,2025-03-21 00:00:00,P0022,9,999999.0,Online Wallet,True,,-67.861488
C7024,20.0,Male,9999999.0,32/13/2025,P0036,-5,385.53,Cash,yes,,-83.445132
C6826,54.0,Female,9999999.0,32/13/2025,P0094,1,999999.0,Online Wallet,yes,,-126.115471
C8646,,Male,64364.32,32/13/2025,P0090,-5,248.73,Online Wallet,False,-56.206311,-138.299973
C4698,,Unknown,9999999.0,2025-03-15 00:00:00,P0054,-5,999999.0,Cash,False,-29.343268,172.999169
C1934,,Unknown,46750.15,32/13/2025,P0017,10,42.91,Crypt0,yes,-16.053199,52.885368
C8601,,Female,9999999.0,2025-03-13 00:00:00,P0093,-5,999999.0,Crypt0,False,82.178848,137.200884
C3477,,Unknown,9999999.0,32/13/2025,P0024,-5,999999.0,Cash,False,-55.569618,109.380984
C2672,18.0,Other,93775.7,32/13/2025,P0013,1,999999.0,Crypt0,False,19.771521,83.033353
C8388,49.0,Male,9999999.0,32/13/2025,P0096,-5,999999.0,Card,False,-49.773598,
C4982,25.0,Other,74407.99,32/13/2025,P0041,5,786.02,Crypt0,yes,,-62.452955
C3359,,Other,9999999.0,2025-01-16 00:00:00,P0026,1,999999.0,Cash,yes,,84.598796
C3831,,Female,48982.36,2025-01-25 00:00:00,P0038,-5,445.94,Card,yes,-0.174784,
C8947,,Male,44058.64,32/13/2025,P0060,5,999999.0,Crypt0,True,-88.476775,32.684374
C6416,46.0,Other,9999999.0,2025-02-01 00:00:00,P0017,10,770.29,Cash,yes,23.899142,12.453846
C7428,31.0,Female,9999999.0,32/13/2025,P0026,6,999999.0,Crypt0,True,,
C8850,,Other,9999999.0,32/13/2025,P0012,-5,821.39,Cash,False,,
C3149,,Unknown,28000.4,32/13/2025,P0070,9,438.1,Card,True,,-132.296467
C9577,,Unknown,77913.1,2025-01-03 00:00:00,P0077,4,975.47,Online Wallet,False,-4.553349,
C6572,57.0,Other,9999999.0,2025-01-23 00:00:00,P0022,1,609.8,Online Wallet,yes,37.14702,
C1688,,Other,41657.78,2025-03-12 00:00:00,P0011,-5,683.58,Online Wallet,True,,
C8793,66.0,Other,45863.32,32/13/2025,P0056,4,999999.0,Cash,False,,
C1311,34.0,Male,79870.09,32/13/2025,P0063,9,999999.0,Crypt0,True,26.715239,-3.552333
C1094,,Female,33053.88,32/13/2025,P0071,-5,161.25,Card,yes,65.048648,
C7326,,Female,9999999.0,2025-01-27 00:00:00,P0054,3,580.43,Card,False,-75.307673,
C3676,57.0,Female,9999999.0,2025-03-24 00:00:00,P0082,5,999999.0,Cash,yes,-78.878898,
C3601,37.0,Other,9999999.0,32/13/2025,P0078,5,937.38,Crypt0,False,-71.033893,108.742793
C4504,51.0,Unknown,81087.15,32/13/2025,P0026,-5,999999.0,Online Wallet,yes,,
C7480,,Other,91667.02,32/13/2025,P0042,-5,999999.0,Online Wallet,False,,-159.945621
C8582,22.0,Unknown,9999999.0,2025-01-02 00:00:00,P0023,-5,999999.0,Cash,False,27.305515,145.222673
C7867,54.0,Male,9999999.0,32/13/2025,P0030,-5,604.93,Crypt0,False,-63.97573,165.569388
C2991,,Unknown,104915.66,2025-03-25 00:00:00,P0075,4,281.6,Card,True,79.510567,
C6039,28.0,Male,9999999.0,2025-01-24 00:00:00,P0066,-5,999999.0,Card,False,8.738212,
C3061,,Unknown,9999999.0,32/13/2025,P0086,2,999999.0,Online Wallet,True,,69.765434
C7229,22.0,Male,9999999.0,2025-03-31 00:00:00,P0009,-5,125.76,Card,False,-63.512165,
C4334,24.0,Female,9999999.0,2025-02-04 00:00:00,P0005,-5,999999.0,Crypt0,False,6.092526,
C8743,39.0,Female,9999999.0,32/13/2025,P0013,-5,999999.0,Online Wallet,True,50.799279,
C7371,51.0,Female,29634.19,2025-02-27 00:00:00,P0012,6,999999.0,Card,yes,-22.838015,
C9442,,Male,9999999.0,2025-03-02 00:00:00,P0070,-5,999999.0,Cash,False,,
C3778,,Female,9999999.0,32/13/2025,P0083,-5,707.33,Cash,yes,3.49504,
C5888,24.0,Other,9999999.0,2025-01-03 00:00:00,P0083,-5,999999.0,Crypt0,False,-14.349503,
C9744,,Male,75395.95,2025-01-23 00:00:00,P0012,-5,999999.0,Card,True,-58.62823,-89.236172
C8069,18.0,Unknown,61520.57,32/13/2025,P0006,-5,999999.0,Cash,False,,
C4104,69.0,Unknown,111589.31,32/13/2025,P0065,9,999999.0,Cash,yes,78.41791,-78.025249
C9775,41.0,Unknown,101556.15,32/13/2025,P0083,-5,799.55,Crypt0,False,,103.374249
C5646,70.0,Female,9999999.0,2025-02-22 00:00:00,P0048,9,999999.0,Card,False,-14.908717,
C1147,,Female,9999999.0,2025-02-01 00:00:00,P0056,2,999999.0,Card,yes,-89.630976,
C6962,57.0,Unknown,9999999.0,32/13/2025,P0080,4,999999.0,Crypt0,False,-82.148596,77.96949
C2918,,Male,92249.86,32/13/2025,P0022,5,65.54,Cash,yes,-14.053857,
C5476,,Other,9999999.0,32/13/2025,P0066,6,537.79,Card,yes,-53.955477,
C6039,49.0,Unknown,116071.13,32/13/2025,P0014,6,999999.0,Online Wallet,yes,-39.653111,
C7223,,Unknown,9999999.0,32/13/2025,P0061,-5,999999.0,Crypt0,True,36.325057,114.299969
C4663,,Unknown,9999999.0,32/13/2025,P0025,6,496.96,Cash,yes,-32.435138,-130.547213
C5608,,Other,70169.38,2025-03-17 00:00:00,P0023,-5,403.93,Card,True,10.752782,-58.733374
C6750,70.0,Male,119140.85,32/13/2025,P0076,8,999999.0,Online Wallet,True,,49.425116
C6873,,Unknown,38674.18,2025-02-18 00:00:00,P0004,-5,51.47,Cash,False,-85.433909,
C6267,21.0,Female,9999999.0,2025-02-09 00:00:00,P0009,-5,999999.0,Card,True,-13.480324,
C2470,,Other,9999999.0,2025-01-12 00:00:00,P0038,4,997.91,Cash,yes,62.375262,133.623467
C9649,52.0,Other,9999999.0,2025-03-12 00:00:00,P0080,2,999999.0,Crypt0,False,-41.63031,43.040466
C9868,,Unknown,9999999.0,2025-01-10 00:00:00,P0037,-5,39.97,Online Wallet,False,74.34026,-98.715716
C8439,31.0,Male,9999999.0,32/13/2025,P0015,10,999999.0,Card,True,85.59771,
C5545,,Other,53652.31,2025-03-10 00:00:00,P0010,5,628.37,Online Wallet,False,,
C5959,,Unknown,80935.91,32/13/2025,P0100,-5,146.25,Online Wallet,yes,,-138.958027
C1334,,Other,9999999.0,2025-01-13 00:00:00,P0039,-5,257.85,Cash,yes,-60.299307,-87.899563
C2270,36.0,Other,9999999.0,2025-01-25 00:00:00,P0007,9,999999.0,Card,False,-15.719897,
C7721,51.0,Unknown,24626.26,32/13/2025,P0019,-5,223.66,Cash,False,,131.660815
C5894,,Female,9999999.0,32/13/2025,P0053,3,284.86,Online Wallet,yes,,
C5641,22.0,Unknown,9999999.0,32/13/2025,P0035,7,526.42,Online Wallet,False,,
C4579,26.0,Other,9999999.0,2025-02-11 00:00:00,P0057,-5,850.75,Online Wallet,yes,57.532014,
C6019,,Other,52700.21,2025-03-21 00:00:00,P0077,-5,999999.0,Cash,False,,116.273285
C9836,,Other,9999999.0,2025-02-23 00:00:00,P0003,-5,999999.0,Card,yes,,
C9275,,Unknown,9999999.0,2025-01-30 00:00:00,P0041,1,381.47,Cash,yes,,9.27606
C8129,,Female,21965.75,32/13/2025,P0092,7,999999.0,Crypt0,True,,148.542681
C8472,,Unknown,9999999.0,32/13/2025,P0037,4,384.43,Online Wallet,yes,17.590349,
C3080,57.0,Other,9999999.0,32/13/2025,P0005,10,999999.0,Card,yes,,134.330793
C8183,67.0,Male,9999999.0,32/13/2025,P0054,1,532.83,Online Wallet,True,,
C6114,,Other,9999999.0,2025-03-06 00:00:00,P0016,-5,894.33,Card,yes,-85.504373,-148.767822
C7732,,Other,79710.41,32/13/2025,P0073,5,999999.0,Online Wallet,False,,
C9794,29.0,Other,9999999.0,2025-02-28 00:00:00,P0049,10,999999.0,Cash,yes,,
C9576,,Unknown,9999999.0,32/13/2025,P0013,-5,999999.0,Online Wallet,True,,-60.390007
C4695,,Female,9999999.0,2025-02-12 00:00:00,P0100,-5,526.43,Card,True,,-24.148387
C3034,,Male,70391.54,32/13/2025,P0034,-5,80.14,Card,True,,91.507658
C4844,,Unknown,9999999.0,2025-01-10 00:00:00,P0017,-5,999999.0,Cash,True,43.777327,-121.579778
C2490,,Female,40849.92,32/13/2025,P0027,-5,999999.0,Online Wallet,False,,-60.492795
C5121,67.0,Male,99007.89,2025-02-25 00:00:00,P0069,6,999999.0,Card,yes,,
C4055,56.0,Male,9999999.0,32/13/2025,P0055,-5,999999.0,Crypt0,yes,4.957868,-107.060881
C1712,,Other,9999999.0,32/13/2025,P0021,4,999999.0,Card,False,,-17.089551
C7842,,Other,9999999.0,32/13/2025,P0075,-5,999999.0,Online Wallet,True,,
C9891,,Female,9999999.0,32/13/2025,P0070,7,999999.0,Cash,False,,53.113533
C5806,,Male,9999999.0,32/13/2025,P0080,5,604.17,Cash,True,,
C7781,,Female,9999999.0,32/13/2025,P0008,-5,999999.0,Crypt0,yes,-24.13614,-42.628554
C5744,,Female,61233.67,32/13/2025,P0054,-5,833.29,Cash,True,,
C9927,70.0,Unknown,9999999.0,32/13/2025,P0034,5,970.56,Online Wallet,False,,-157.507796
C8073,,Male,101759.53,2025-01-05 00:00:00,P0042,-5,999999.0,Online Wallet,yes,,106.894802
C3258,67.0,Unknown,76966.51,32/13/2025,P0088,-5,999999.0,Card,False,87.083026,-46.347345
C3862,34.0,Male,43517.75,2025-01-10 00:00:00,P0094,-5,999999.0,Online Wallet,yes,76.819692,88.44483
C6633,69.0,Female,62587.98,32/13/2025,P0058,-5,999999.0,Online Wallet,yes,-21.917254,
C4025,,Male,60173.86,32/13/2025,P0065,-5,999999.0,Online Wallet,True,49.598983,-178.683828
C2962,,Unknown,80586.01,32/13/2025,P0092,6,866.67,Crypt0,yes,-64.856463,-72.320203
C2891,,Female,9999999.0,32/13/2025,P0048,-5,757.72,Online Wallet,True,,21.936363
C4526,,Unknown,109372.32,2025-01-19 00:00:00,P0053,-5,925.94,Cash,True,-57.812096,-172.540881
C8503,,Other,96314.02,32/13/2025,P0015,2,315.09,Cash,False,89.166617,
C5873,31.0,Female,58777.63,32/13/2025,P0058,9,670.38,Crypt0,False,,
C7980,,Male,20449.26,32/13/2025,P0025,-5,999999.0,Crypt0,True,24.012279,-75.165387
C5523,26.0,Male,108976.05,32/13/2025,P0080,-5,295.13,Cash,False,,
C5653,,Other,9999999.0,2025-02-04 00:00:00,P0048,-5,999999.0,Online Wallet,yes,,
C3865,,Female,9999999.0,2025-01-09 00:00:00,P0074,-5,999999.0,Cash,False,55.029354,177.056511
C3830,45.0,Other,116735.21,32/13/2025,P0033,8,999999.0,Online Wallet,True,,145.881774
C7194,34.0,Other,66187.07,2025-01-21 00:00:00,P0044,-5,83.72,Online Wallet,yes,,
C8939,47.0,Unknown,9999999.0,32/13/2025,P0027,6,971.19,Card,True,,130.205922
C7916,34.0,Unknown,100848.48,32/13/2025,P0078,-5,999999.0,Card,yes,,29.992219
C8192,44.0,Male,9999999.0,32/13/2025,P0025,10,999999.0,Card,True,,-115.949735
C1482,,Unknown,57512.27,2025-02-12 00:00:00,P0031,-5,82.04,Cash,True,,134.419824
C8205,,Female,9999999.0,32/13/2025,P0034,3,999999.0,Card,False,,9.863097
C4079,20.0,Other,59016.06,2025-01-15 00:00:00,P0038,10,990.68,Cash,False,3.475397,
C9571,38.0,Unknown,68051.57,32/13/2025,P0091,8,999999.0,Cash,True,-64.978509,
C9564,,Male,60407.47,2025-01-04 00:00:00,P0062,4,71.44,Crypt0,True,,-94.424779
C4742,31.0,Female,9999999.0,2025-03-29 00:00:00,P0096,-5,999999.0,Cash,True,-46.242328,85.546631
C8853,34.0,Female,9999999.0,2025-01-27 00:00:00,P0014,-5,999999.0,Crypt0,False,-36.550094,-105.264341
C8405,66.0,Unknown,9999999.0,32/13/2025,P0083,-5,999999.0,Online Wallet,True,,
C1237,30.0,Female,9999999.0,32/13/2025,P0096,1,999999.0,Crypt0,False,54.97584,
C8275,,Other,41304.43,2025-03-23 00:00:00,P0089,1,999999.0,Online Wallet,False,50.199819,
C7032,21.0,Male,56061.6,2025-02-07 00:00:00,P0092,-5,825.42,Card,False,-37.694781,24.534106
C5687,,Male,9999999.0,2025-01-23 00:00:00,P0051,-5,999999.0,Crypt0,False,-1.713878,
C6521,,Unknown,90629.59,2025-01-27 00:00:00,P0002,10,726.42,Online Wallet,False,,
C2962,63.0,Unknown,35767.31,32/13/2025,P0077,4,999999.0,Crypt0,False,,
C9868,,Unknown,64777.05,2025-02-14 00:00:00,P0046,-5,925.83,Cash,yes,,71.718229
C4474,,Unknown,9999999.0,2025-02-25 00:00:00,P0059,6,999999.0,Crypt0,False,,-119.440183
C7128,19.0,Female,98919.25,32/13/2025,P0065,2,999999.0,Crypt0,True,,
C2890,,Male,110196.53,2025-02-11 00:00:00,P0045,7,999999.0,Crypt0,True,68.798718,
C1351,28.0,Other,9999999.0,2025-01-08 00:00:00,P0046,-5,999999.0,Crypt0,True,52.326033,20.770559
C2231,,Male,9999999.0,32/13/2025,P0071,5,999999.0,Card,yes,,
C6383,,Male,65287.95,32/13/2025,P0049,7,822.45,Crypt0,yes,51.378488,
C3634,,Female,9999999.0,32/13/2025,P0046,-5,999999.0,Card,False,-89.462455,5.035599
C4057,52.0,Other,99697.77,2025-02-06 00:00:00,P0091,-5,999999.0,Cash,yes,,-87.688235
C8366,56.0,Unknown,59999.18,32/13/2025,P0013,9,320.97,Card,True,-1.984266,
C6485,56.0,Male,9999999.0,32/13/2025,P0084,-5,999999.0,Online Wallet,yes,,
C3680,,Male,9999999.0,32/13/2025,P0026,7,999999.0,Cash,False,,
C9661,65.0,Female,9999999.0,32/13/2025,P0005,-5,735.18,Online Wallet,yes,-9.237318,-154.988129
C5629,,Male,9999999.0,2025-02-25 00:00:00,P0019,8,85.08,Card,yes,-40.607452,-127.623113
C7232,,Other,9999999.0,32/13/2025,P0043,2,999999.0,Online Wallet,True,-84.693309,-171.302302
C7854,,Other,49381.66,2025-03-04 00:00:00,P0047,2,999999.0,Card,False,,
C4836,,Female,9999999.0,32/13/2025,P0003,-5,999999.0,Cash,False,6.412802,-155.328885
C1872,54.0,Unknown,9999999.0,32/13/2025,P0026,9,999999.0,Card,False,4.009561,
C1978,23.0,Female,9999999.0,2025-03-16 00:00:00,P0067,3,999999.0,Crypt0,False,-83.801291,
C9264,,Other,91751.71,32/13/2025,P0032,4,373.73,Online Wallet,yes,47.46267,-30.46609
C2703,52.0,Female,9999999.0,2025-03-24 00:00:00,P0001,4,239.06,Crypt0,yes,22.093431,
C2735,,Unknown,48837.75,32/13/2025,P0065,3,999999.0,Card,False,31.900895,159.069894
C6138,,Other,9999999.0,32/13/2025,P0025,3,918.63,Card,False,,
C8060,,Unknown,9999999.0,2025-01-15 00:00:00,P0053,10,999999.0,Online Wallet,False,,
C3038,31.0,Other,119823.33,2025-01-17 00:00:00,P0044,-5,308.01,Cash,False,,
C2926,29.0,Unknown,9999999.0,32/13/2025,P0063,-5,999999.0,Card,False,,
C8991,23.0,Female,52673.32,2025-03-18 00:00:00,P0023,7,602.24,Crypt0,True,27.111542,82.007648
C8966,32.0,Other,9999999.0,32/13/2025,P0017,2,932.65,Card,True,,-144.455957
C4682,,Unknown,9999999.0,2025-02-05 00:00:00,P0035,8,813.31,Card,False,,-53.214116
C4240,44.0,Other,9999999.0,2025-02-06 00:00:00,P0094,-5,876.37,Online Wallet,True,-6.38121,-145.522589
C4967,,Other,24273.33,32/13/2025,P0077,-5,999999.0,Card,yes,,125.248291
C1300,18.0,Female,109649.34,32/13/2025,P0053,6,665.97,Card,yes,-71.019493,64.464075
C1836,,Unknown,86458.58,32/13/2025,P0062,-5,393.73,Online Wallet,True,83.499041,
C3487,,Female,30890.07,32/13/2025,P0029,5,605.99,Crypt0,False,77.174192,-105.846786
C8761,59.0,Male,81325.32,32/13/2025,P0050,3,749.91,Cash,yes,-2.206478,-40.047319
C9619,49.0,Female,9999999.0,32/13/2025,P0012,-5,86.82,Crypt0,False,36.9047,
C4119,,Male,31315.03,2025-03-15 00:00:00,P0050,-5,257.5,Cash,yes,16.698143,
C6084,,Female,48648.65,2025-01-21 00:00:00,P0022,6,774.61,Crypt0,False,,
C9627,,Female,9999999.0,2025-01-25 00:00:00,P0006,-5,999999.0,Card,yes,,
C7273,58.0,Male,9999999.0,32/13/2025,P0050,-5,450.41,Cash,False,,
C2543,,Male,9999999.0,32/13/2025,P0069,2,999999.0,Card,True,39.542579,126.257345
C4013,,Unknown,30590.4,32/13/2025,P0061,-5,345.34,Crypt0,yes,-77.595914,
C4101,,Unknown,9999999.0,32/13/2025,P0028,2,999999.0,Card,yes,,12.275117
C8336,,Other,9999999.0,2025-02-21 00:00:00,P0030,-5,932.85,Crypt0,False,42.622775,160.567795
C4982,47.0,Male,9999999.0,32/13/2025,P0057,-5,66.83,Card,True,72.536586,8.007013
C4089,20.0,Unknown,70951.9,32/13/2025,P0093,-5,977.23,Online Wallet,True,17.6846,
C5067,,Unknown,20877.1,2025-01-15 00:00:00,P0085,8,999999.0,Cash,False,,-18.93325
C3427,59.0,Female,74370.36,32/13/2025,P0048,8,999999.0,Cash,False,34.795397,76.021537
C7248,,Other,9999999.0,32/13/2025,P0033,-5,999999.0,Online Wallet,yes,,
C4845,64.0,Female,9999999.0,2025-03-08 00:00:00,P0013,9,581.36,Card,False,9.779614,
C4631,22.0,Female,25049.2,2025-01-20 00:00:00,P0043,-5,999999.0,Online Wallet,yes,69.848893,-116.966538
C9955,62.0,Male,9999999.0,32/13/2025,P0093,1,371.44,Cash,yes,,
C5603,47.0,Female,9999999.0,2025-02-17 00:00:00,P0095,-5,999999.0,Online Wallet,False,-19.069534,
C6376,25.0,Unknown,9999999.0,32/13/2025,P0002,2,772.84,Online Wallet,False,5.775068,4.523231
C9534,59.0,Other,9999999.0,2025-01-18 00:00:00,P0081,8,999999.0,Online Wallet,True,16.464155,
C1461,65.0,Female,73496.22,2025-03-05 00:00:00,P0063,-5,103.58,Card,True,,-124.596242
C2680,22.0,Unknown,9999999.0,32/13/2025,P0001,-5,898.15,Cash,yes,,
C7229,,Male,83657.78,32/13/2025,P0091,-5,111.13,Crypt0,yes,,-5.383815
C3867,,Other,9999999.0,2025-02-07 00:00:00,P0064,7,919.4,Online Wallet,False,11.183075,-109.816885
C1745,,Other,81636.56,2025-02-07 00:00:00,P0036,-5,999999.0,Online Wallet,yes,,-136.48799
C5036,,Male,116795.7,32/13/2025,P0081,6,97.59,Crypt0,yes,57.056844,157.302162
C4518,,Other,104608.91,2025-03-03 00:00:00,P0080,-5,787.88,Cash,True,-20.111568,-58.902641
C2354,,Male,9999999.0,32/13/2025,P0036,-5,999999.0,Crypt0,yes,86.26853,
C5702,64.0,Other,119246.89,2025-02-25 00:00:00,P0050,1,999999.0,Online Wallet,False,-62.085039,
C7136,,Female,104511.3,2025-01-03 00:00:00,P0026,2,755.35,Crypt0,True,-81.236441,
C9943,,Female,9999999.0,2025-03-12 00:00:00,P0034,-5,619.8,Online Wallet,yes,,150.948331
C4271,,Other,92979.18,2025-01-18 00:00:00,P0092,-5,679.73,Crypt0,True,,59.846832
C7941,,Female,9999999.0,32/13/2025,P0044,-5,581.56,Crypt0,True,-4.093211,80.641097
C5708,,Other,76901.01,2025-03-16 00:00:00,P0050,1,461.36,Crypt0,True,,
C1684,,Other,82442.69,32/13/2025,P0052,-5,856.03,Card,False,,
C1796,54.0,Other,9999999.0,32/13/2025,P0002,-5,425.73,Cash,yes,22.409085,
C8656,53.0,Unknown,57045.14,2025-03-03 00:00:00,P0016,-5,999999.0,Card,True,8.460802,
C9138,31.0,Unknown,9999999.0,32/13/2025,P0003,10,826.04,Card,False,,
C3605,,Female,9999999.0,32/13/2025,P0004,4,999999.0,Online Wallet,yes,-14.447757,-76.999876
C7053,,Other,9999999.0,2025-03-07 00:00:00,P0061,-5,849.59,Card,True,,161.958025
C5442,,Female,44875.74,32/13/2025,P0005,9,522.21,Crypt0,yes,14.803378,
C7887,,Unknown,48395.15,2025-01-26 00:00:00,P0026,-5,999999.0,Card,False,85.726018,122.617766
C8713,,Female,9999999.0,2025-03-10 00:00:00,P0055,7,999999.0,Online Wallet,True,40.442992,
C2985,,Female,9999999.0,2025-01-03 00:00:00,P0006,-5,999999.0,Card,True,-2.081335,-13.768293
C2633,34.0,Unknown,9999999.0,32/13/2025,P0062,-5,999999.0,Crypt0,yes,,
C8368,,Unknown,9999999.0,32/13/2025,P0048,1,999999.0,Online Wallet,yes,-13.226449,110.903767
C6505,,Unknown,107504.99,32/13/2025,P0063,-5,999999.0,Crypt0,True,,26.349916
C1018,29.0,Female,97062.57,32/13/2025,P0022,-5,999999.0,Cash,True,30.566471,54.880448
C9920,69.0,Other,77729.66,32/13/2025,P0019,-5,999999.0,Online Wallet,True,,89.152277
C5379,,Unknown,9999999.0,2025-01-03 00:00:00,P0065,4,999999.0,Online Wallet,yes,,
C4922,67.0,Other,88764.38,32/13/2025,P0094,-5,999999.0,Card,yes,-79.562903,
C1251,62.0,Unknown,93448.39,2025-02-19 00:00:00,P0005,-5,702.86,Cash,True,14.943757,
C8712,59.0,Unknown,37540.09,2025-01-11 00:00:00,P0065,-5,999999.0,Card,True,,-49.749439
C3740,,Female,9999999.0,32/13/2025,P0035,-5,193.64,Crypt0,False,39.715437,
C9055,,Unknown,44654.63,2025-03-30 00:00:00,P0027,4,999999.0,Cash,False,,71.014871
C4791,,Female,104521.39,2025-02-07 00:00:00,P0066,-5,999999.0,Crypt0,True,87.328068,
C6819,40.0,Female,108691.69,32/13/2025,P0010,-5,584.09,Online Wallet,False,,-73.040125
C8062,18.0,Other,9999999.0,2025-02-15 00:00:00,P0007,-5,946.88,Online Wallet,False,59.422843,-98.937749
C1960,40.0,Unknown,36033.86,2025-03-25 00:00:00,P0081,10,903.72,Card,False,,
C2254,,Male,9999999.0,2025-02-16 00:00:00,P0047,-5,393.38,Crypt0,False,,
C2260,,Unknown,9999999.0,32/13/2025,P0001,4,523.57,Crypt0,True,,20.557122
C3190,,Female,24825.48,2025-02-06 00:00:00,P0001,-5,999999.0,Crypt0,yes,,61.247006
C3543,,Unknown,9999999.0,2025-02-22 00:00:00,P0063,8,178.58,Cash,False,-14.586994,
