customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3,inferred
C3943,67.0,Other,68073.7,2025-01-13,P0011,4,261.44,Card,False,69.029781,,True,False,False,True
C5050,35.0,Female,81490.83,2025-03-09,P0067,-5,639.665,Crypto,False,-69.158626,-41.129933,True,False,False,True
C4143,57.0,Male,38190.48,,P0040,-5,802.92,Cash,True,,,True,False,False,False
C6010,,Female,59164.62,2025-03-30,P0064,1,114.06202380952382,Cash,True,,95.692862,True,False,False,True
C4193,47.0,Female,113421.57,2025-03-28,P0014,-5,283.97,Cash,False,48.174432,60.69039,True,False,False,False
C6201,48.0,Other,87184.49,2025-02-03,P0039,8,761.517142857143,Card,True,,,True,False,False,True
C3966,38.0,Other,49320.99,,P0026,-5,459.77,Card,True,-1.24888,,True,False,False,True
C1886,,Other,109473.74,,P0056,-5,546.82,Card,False,-32.623965,-155.177474,True,False,False,True
C2555,51.0,Female,65562.0,2025-02-01,P0027,7,226.68,Crypto,True,-20.64252,,True,False,False,False
C3575,43.0,Male,23710.22,2025-01-23,P0095,-5,519.875,Crypto,False,80.598493,,True,False,False,True
C2100,,Other,56499.24,,P0068,-5,301.99,Cash,True,-9.252204,,True,False,False,False
C5503,,Female,25173.13,2025-02-24,P0080,7,618.66,Cash,True,,,True,False,False,False
C7117,,Male,112064.23,2025-01-03,P0082,6,68.37,Cash,True,-17.445971,,True,False,False,False
C8905,45.0,Other,114276.07,,P0054,4,446.91,Card,True,81.2314,-163.679101,True,False,False,True
C9631,,Other,94796.14,,P0023,10,958.0614285714286,Cash,True,,156.76503,True,False,False,True
C4877,41.0,Male,36056.86,,P0002,3,246.82232142857143,Cash,True,50.854745,-128.806309,True,False,False,True
C7251,,Other,96511.92,,P0032,2,238.93,Cash,True,,,True,False,False,False
C1869,,Other,118678.99,,P0057,10,1050.8904761904762,Cash,True,-61.88495,,True,False,False,True
C2140,,Other,115719.58,2025-01-28,P0003,1,96.135,Card,False,,-39.231296,True,False,False,True
C1384,68.0,Other,108498.13,,P0092,-5,506.43500000000006,Online Wallet,True,,,True,False,False,True
C3199,,Other,116937.25,,P0099,7,28.86,Cash,True,,-55.694627,True,False,False,False
C7561,42.0,Other,104256.51,2025-03-30,P0002,-5,589.75,Crypto,True,0.12229,,True,False,False,True
C5721,32.0,Other,70202.77,2025-01-08,P0019,-5,382.965,Crypto,False,,,True,False,False,True
C2919,65.0,Other,119548.43,,P0038,6,287.19,Cash,True,,,True,False,False,False
C5008,45.0,Female,79584.77,2025-02-21,P0071,9,749.46,Online Wallet,False,,-36.116272,True,False,False,True
C2211,52.0,Female,114882.96,2025-02-04,P0056,-5,546.82,Cash,False,30.954055,,True,False,False,True
C3273,,Female,78627.21,,P0066,6,381.17,Cash,True,,,True,False,False,False
C8451,68.0,Other,119876.85,,P0050,-5,302.38,Cash,True,,-154.766351,True,False,False,False
C3105,32.0,Female,110071.22,2025-02-19,P0089,-5,660.96,Cash,True,,,True,False,False,True
C4438,28.0,Female,83622.29,2025-01-18,P0063,-5,341.34000000000003,Online Wallet,False,7.63532,93.983162,True,False,False,True
C8693,68.0,Male,108965.31,,P0052,2,850.28,Crypto,False,,-99.680775,True,False,False,False
C7041,23.0,Female,69898.8,,P0054,2,755.49,Card,False,,,True,False,False,False
C1634,52.0,Male,24463.75,,P0026,7,643.3209999999999,Cash,True,,-19.729201,True,False,False,True
C9334,,Female,30450.86,2025-02-05,P0005,-5,348.54,Online Wallet,True,,,True,False,False,False
C4116,61.0,Female,38860.02,2025-01-12,P0040,10,765.97,Cash,True,,,True,False,False,False
C6686,,Other,30290.51,,P0064,-5,554.14,Online Wallet,True,,,True,False,False,False
C6321,,Other,85922.01,,P0031,-5,234.19,Card,True,,,True,False,False,False
C4644,60.0,Other,69130.63,2025-01-24,P0085,8,739.91,Crypto,True,,142.419662,True,False,False,False
C5272,,Female,58057.01,2025-02-08,P0027,3,431.41,Cash,True,-8.9849,-21.311183,True,False,False,False
C3531,,Other,87269.98,2025-03-03,P0001,3,315.0225,Cash,True,,-50.719407,True,False,False,True
C1059,56.0,Other,76839.58,2025-02-16,P0088,-5,589.92,Online Wallet,True,,93.075526,True,False,False,True
C9951,42.0,Female,60579.43,2025-02-27,P0089,2,572.18,Crypto,True,,50.380348,True,False,False,False
C5662,52.0,Female,98304.89,2025-01-10,P0046,7,220.06,Online Wallet,True,,-85.21734,True,False,False,False
C6014,,Other,31843.95,,P0095,-5,519.875,Cash,True,-51.306172,,True,False,False,True
C6274,23.0,Other,25039.83,,P0058,10,771.8958333333333,Online Wallet,True,,68.163813,True,False,False,True
C5702,,Other,105411.16,2025-01-22,P0025,-5,566.74,Card,True,42.552219,71.095321,True,False,False,True
C2372,,Male,60601.7,2025-03-22,P0007,-5,457.62,Online Wallet,True,64.079551,76.428861,True,False,False,True
C2305,56.0,Other,22067.28,,P0038,7,499.00812500000006,Cash,True,,-117.090089,True,False,False,True
C7323,42.0,Male,31514.71,,P0094,-5,669.2,Card,True,-28.939815,75.368171,True,False,False,False
C1789,,Male,109413.29,,P0077,2,217.33916666666667,Crypto,False,-49.340111,156.666909,True,False,False,True
C3685,,Male,48456.04,,P0038,-5,445.93500000000006,Card,True,,109.689071,True,False,False,True
C5871,59.0,Other,107913.22,2025-02-25,P0013,-5,487.3399999999999,Card,False,,,True,False,False,True
C6016,49.0,Other,109594.7,2025-01-15,P0099,5,813.15,Online Wallet,False,,26.275243,True,False,False,False
C2030,,Female,78112.29,,P0060,-5,312.35,Card,True,41.811814,-37.814232,True,False,False,True
C3974,,Other,106045.34,,P0057,-5,350.34,Card,False,23.339909,,True,False,False,False
C2381,62.0,Female,68281.45,2025-02-28,P0085,-5,451.14,Online Wallet,True,,,True,False,False,True
C5191,32.0,Male,90844.89,,P0055,-5,526.265,Card,False,50.228029,,True,False,False,True
C5554,19.0,Female,117220.56,,P0056,-5,347.46,Crypto,False,,-143.095855,True,False,False,False
C8964,53.0,Male,46540.18,,P0074,-5,542.7049999999999,Crypto,False,39.456921,,True,False,False,True
C6102,,Female,103132.8,,P0086,10,1694.1328571428571,Online Wallet,True,59.337164,,True,False,False,True
C1172,38.0,Other,20441.89,2025-03-14,P0044,2,578.95,Cash,False,,,True,False,False,False
C5160,,Female,20186.83,,P0012,3,131.0,Crypto,True,3.19463,-163.049391,True,False,False,False
C6434,,Male,37199.99,,P0083,-5,643.3799999999999,Online Wallet,True,,,True,False,False,True
C5785,65.0,Male,23094.41,,P0094,6,410.76,Online Wallet,False,,,True,False,False,False
C4383,,Other,116631.53,2025-02-21,P0060,3,859.91,Cash,True,-60.961027,,True,False,False,False
C1077,60.0,Other,107313.85,2025-01-29,P0079,-5,443.3,Crypto,False,,,True,False,False,False
C7388,,Male,55586.47,,P0059,-5,692.21,Cash,True,-11.844272,14.6593,True,False,False,False
C1935,41.0,Female,83611.67,,P0009,-5,430.64,Online Wallet,False,,,True,False,False,True
C1607,,Female,89710.69,,P0006,8,679.3014285714285,Card,True,,,True,False,False,True
C9018,,Other,91065.07,2025-02-06,P0095,2,44.42,Card,False,6.971538,-19.722867,True,False,False,False
C1390,,Other,73422.53,,P0074,5,659.6833333333334,Card,True,,-69.487,True,False,False,True
C2993,61.0,Other,72226.71,2025-02-14,P0035,-5,579.13,Crypto,True,,,True,False,False,False
C9589,,Other,80549.5,,P0036,4,277.395,Cash,True,,,True,False,False,True
C8679,,Male,23192.75,2025-03-11,P0041,2,198.60444444444445,Cash,True,12.531599,-125.830354,True,False,False,True
C8043,,Female,28457.39,,P0010,-5,141.89,Card,True,,-88.534288,True,False,False,False
C3067,,Female,118083.39,2025-03-16,P0060,3,339.735,Crypto,False,26.356671,,True,False,False,True
C3894,,Female,21854.94,2025-03-27,P0009,-5,430.64,Crypto,True,,,True,False,False,True
C3127,,Other,95478.1,2025-03-18,P0029,-5,594.45,Card,True,,,True,False,False,True
C4379,,Other,25069.47,,P0012,-5,100.42,Card,True,21.892568,-110.727684,True,False,False,False
C5417,,Male,65973.48,,P0063,-5,656.31,Online Wallet,False,-87.55139,,True,False,False,False
C2363,,Female,55816.65,2025-03-25,P0092,8,51.81,Crypto,True,,,True,False,False,False
C6214,55.0,Other,64286.15,2025-02-28,P0053,-5,319.27,Crypto,True,,-40.518163,True,False,False,False
C8811,,Female,118109.05,,P0076,-5,401.39,Card,False,,,True,False,False,False
C4605,,Other,108895.92,2025-03-29,P0078,3,490.99,Crypto,True,59.072552,-112.721922,True,False,False,False
C8938,40.0,Other,74781.54,,P0004,7,87.92,Online Wallet,False,25.341216,53.838044,True,False,False,False
C2299,,Other,54175.13,,P0017,-5,824.2,Crypto,True,,,True,False,False,False
C9687,49.0,Other,90203.93,2025-02-08,P0008,4,664.58,Cash,True,-77.480395,,True,False,False,False
C7402,,Female,104814.89,,P0084,1,98.495,Online Wallet,True,,,True,False,False,True
C2924,52.0,Other,50282.43,2025-01-01,P0051,7,697.7,Crypto,True,,,True,False,False,False
C7324,,Male,56014.3,2025-03-11,P0067,-5,639.665,Crypto,False,-72.868567,-78.314899,True,False,False,True
C6809,40.0,Other,68435.65,2025-01-22,P0061,3,279.43,Crypto,True,,,True,False,False,False
C6820,,Male,66211.67,,P0063,4,344.435,Cash,True,,,True,False,False,True
C2666,56.0,Female,75877.52,2025-02-08,P0018,-5,226.44,Cash,True,,-123.771558,True,False,False,True
C9567,,Male,91906.93,2025-03-14,P0022,-5,243.04,Crypto,False,-60.698777,-175.05361,True,False,False,False
C4510,,Other,61156.53,,P0034,8,891.75,Cash,False,67.021533,110.169489,True,False,False,False
C1146,35.0,Other,67803.86,2025-01-03,P0014,-5,285.04,Online Wallet,True,6.505431,,True,False,False,False
C5819,58.0,Female,118722.67,2025-03-22,P0041,4,644.27,Card,True,-63.853772,-90.488665,True,False,False,False
C8608,,Other,114275.11,,P0016,9,202.19,Card,True,44.415389,,True,False,False,False
C2130,,Female,35019.89,,P0064,8,328.89,Card,True,,-153.268345,True,False,False,False
C2587,,Female,107607.55,,P0023,3,600.79,Crypto,True,,,True,False,False,False
C8599,53.0,Female,114948.27,2025-03-31,P0097,9,447.64,Crypto,False,,,True,False,False,False
C3261,,Other,36108.46,,P0050,-5,67.28,Cash,True,76.305997,,True,False,False,False
C5144,,Male,64989.83,2025-01-08,P0077,1,486.03,Online Wallet,True,,,True,False,False,False
C3496,,Other,26128.25,2025-03-08,P0064,-5,600.7900000000001,Cash,False,32.922669,29.258297,True,False,False,True
C3072,51.0,Male,103023.96,,P0056,10,111.82,Crypto,True,,-41.875393,True,False,False,False
C9381,,Other,104171.9,,P0077,3,807.87,Cash,True,6.96931,-166.568063,True,False,False,False
C1360,52.0,Other,84846.64,2025-01-04,P0056,6,378.1,Crypto,False,,-146.753688,True,False,False,False
C5420,70.0,Female,32325.58,2025-03-29,P0054,10,1117.275,Card,False,49.041381,55.394801,True,False,False,True
C8625,23.0,Female,67871.97,,P0062,7,1111.635,Crypto,True,-67.641604,,True,False,False,True
C4578,,Female,79325.91,2025-02-12,P0090,5,972.54,Crypto,True,-4.517183,,True,False,False,False
C3827,65.0,Female,73226.18,2025-01-30,P0023,-5,445.49499999999995,Card,False,-39.887786,,True,False,False,True
C2288,,Male,97077.98,,P0014,3,751.34,Online Wallet,True,,,True,False,False,False
C4062,68.0,Other,91627.62,,P0081,-5,587.31,Card,False,-73.990822,52.131749,True,False,False,True
C1616,,Other,58872.65,2025-03-17,P0069,-5,239.24,Online Wallet,False,59.107958,,True,False,False,False
C6647,51.0,Female,35608.67,,P0037,-5,387.705,Cash,True,,-143.99547,True,False,False,True
C7876,25.0,Other,102594.97,,P0048,1,75.08428571428571,Cash,False,,,True,False,False,True
C8266,,Male,66648.36,2025-02-26,P0023,-5,748.63,Cash,True,,,True,False,False,False
C8701,33.0,Male,99761.17,2025-02-20,P0065,-5,531.545,Cash,True,15.991144,,True,False,False,True
C5032,34.0,Other,61961.29,,P0093,9,107.85,Card,False,58.370245,-25.727302,True,False,False,False
C2262,,Female,102771.22,2025-01-17,P0029,-5,113.37,Crypto,True,,,True,False,False,False
C8521,,Other,71533.66,2025-02-12,P0080,1,945.67,Crypto,False,,,True,False,False,False
C6006,31.0,Other,60304.33,2025-02-14,P0059,-5,503.16,Crypto,False,,,True,False,False,True
C5944,45.0,Female,113287.04,,P0060,-5,719.15,Card,True,54.382776,-111.37131,True,False,False,False
C9945,,Female,57083.4,2025-01-22,P0053,-5,459.12499999999994,Online Wallet,True,,,True,False,False,True
C9383,,Male,100650.1,,P0069,2,560.26,Online Wallet,False,25.397844,123.672502,True,False,False,False
C3652,35.0,Other,85099.6,,P0066,1,118.5925,Crypto,False,-28.432294,176.393815,True,False,False,True
C8156,55.0,Other,111417.58,,P0098,-5,181.44,Online Wallet,True,,-49.642158,True,False,False,False
C1272,,Other,61734.06,2025-01-15,P0024,7,789.88,Crypto,True,-14.579128,164.37533,True,False,False,True
C9252,,Female,81507.97,2025-01-18,P0079,2,184.574,Online Wallet,True,77.404136,-114.806015,True,False,False,True
C8426,26.0,Female,98944.16,,P0045,6,674.2,Card,False,-51.551562,-85.08912,True,False,False,False
C9456,,Female,98975.72,,P0033,8,629.4742857142857,Online Wallet,True,,0.974616,True,False,False,True
C5281,,Other,47373.54,2025-01-23,P0100,-5,696.51,Online Wallet,True,,,True,False,False,True
C1263,18.0,Male,115304.68,2025-01-13,P0058,6,135.79,Online Wallet,True,,-56.811993,True,False,False,False
C7236,,Other,48630.43,2025-03-17,P0009,-5,818.67,Online Wallet,True,-4.955661,,True,False,False,False
C7670,64.0,Other,46923.72,,P0099,10,167.15,Crypto,True,,1.739317,True,False,False,False
C2646,66.0,Other,37802.12,2025-03-27,P0077,-5,710.07,Card,False,,,True,False,False,False
C9292,,Female,88752.48,2025-01-16,P0070,5,484.57,Online Wallet,False,,,True,False,False,False
C2774,,Male,95147.51,2025-03-11,P0064,-5,600.7900000000001,Card,False,62.803666,,True,False,False,True
C4792,,Female,79873.9,2025-03-28,P0047,-5,628.88,Card,False,39.035041,-154.585456,True,False,False,False
C9104,66.0,Female,50162.49,2025-02-28,P0034,2,153.65,Crypto,True,37.28234,,True,False,False,False
C9009,,Female,71135.68,,P0045,-5,172.14,Online Wallet,False,-14.435899,,True,False,False,False
C8528,70.0,Other,45040.95,2025-03-29,P0003,-5,431.07,Cash,False,13.695393,,True,False,False,True
C9002,19.0,Male,50839.57,2025-02-24,P0058,-5,487.67,Crypto,True,73.385242,136.342856,True,False,False,True
C8126,,Male,76536.53,2025-03-26,P0049,3,192.39333333333332,Cash,True,,-113.463977,True,False,False,True
C6052,36.0,Other,101675.46,,P0095,2,224.76571428571427,Cash,True,-51.930799,-45.45291,True,False,False,True
C8721,50.0,Other,50947.66,2025-02-16,P0090,-5,181.6,Cash,False,,-122.873001,True,False,False,False
C7491,38.0,Other,61760.5,2025-03-28,P0022,5,712.58,Online Wallet,True,-52.114734,-174.40508,True,False,False,False
C6476,,Male,117437.55,,P0038,7,499.00812500000006,Cash,True,59.099835,52.701711,True,False,False,True
C2798,,Other,56756.99,2025-03-11,P0066,-5,568.705,Card,True,,13.349459,True,False,False,True
C7929,,Other,43253.07,2025-01-19,P0002,-5,305.05,Online Wallet,True,,-6.705551,True,False,False,False
C1717,45.0,Other,69932.44,2025-02-18,P0074,2,484.27,Crypto,False,25.518659,100.928886,True,False,False,False
C4616,,Female,45120.9,2025-02-18,P0033,-5,508.63,Online Wallet,True,34.402942,-144.882829,True,False,False,True
C8039,,Female,28902.25,2025-01-10,P0013,-5,958.41,Cash,False,-62.227411,-114.272597,True,False,False,False
C2610,,Other,22042.79,2025-01-06,P0003,3,288.40500000000003,Crypto,True,,4.959494,True,False,False,True
C2929,37.0,Male,74785.89,2025-03-11,P0056,2,929.27,Card,True,32.094125,-63.390107,True,False,False,False
C8091,35.0,Other,66297.12,,P0006,5,683.01,Card,False,-28.269958,20.116028,True,False,False,False
C4746,,Other,34272.81,2025-02-07,P0042,1,115.8,Cash,False,,-60.909965,True,False,False,False
C2205,67.0,Other,105316.18,,P0039,1,95.18964285714289,Card,True,75.213356,,True,False,False,True
C4189,55.0,Other,46989.51,,P0001,-5,885.03,Cash,False,,,True,False,False,False
C2455,,Other,107100.45,2025-01-18,P0025,10,896.2444444444443,Cash,False,35.645815,,True,False,False,True
C3871,19.0,Other,33151.42,,P0095,1,787.3,Crypto,True,-56.215447,,True,False,False,False
C1319,,Male,51685.92,2025-03-27,P0069,-5,352.28,Crypto,False,-41.708094,58.510193,True,False,False,False
C9640,29.0,Other,69476.2,2025-03-01,P0063,7,602.76125,Crypto,True,74.970071,,True,False,False,True
C1510,,Male,103003.35,2025-01-05,P0082,-5,233.71,Card,False,-19.860864,163.316589,True,False,False,False
C1992,23.0,Other,54450.66,,P0059,-5,496.04,Online Wallet,True,,46.742221,True,False,False,False
C4056,38.0,Other,78292.63,,P0063,8,56.21,Cash,True,78.797348,,True,False,False,False
C3961,,Other,57457.68,,P0083,-5,514.37,Online Wallet,True,45.284405,-156.821678,True,False,False,False
C7541,,Female,92321.67,2025-01-21,P0034,-5,204.16,Cash,True,-44.437228,,True,False,False,False
C3987,,Other,27924.12,,P0063,-5,341.34000000000003,Card,True,,-107.691612,True,False,False,True
C5907,,Male,28306.18,,P0057,-5,220.98,Crypto,True,-77.475925,,True,False,False,False
C7131,,Other,116748.99,,P0047,8,732.2057142857142,Card,True,,-47.62401,True,False,False,True
C9011,50.0,Male,58527.47,2025-02-27,P0057,-5,442.21,Card,True,35.058916,,True,False,False,True
C1830,29.0,Other,75145.0,2025-03-10,P0026,7,369.02,Cash,False,,15.966278,True,False,False,False
C6077,54.0,Male,45100.69,2025-01-16,P0064,4,901.58,Crypto,True,,,True,False,False,False
C7968,,Other,104377.53,,P0034,-5,288.16,Cash,True,,,True,False,False,False
C3939,36.0,Male,34657.29,,P0084,-5,481.36,Card,False,-27.746905,-77.178976,True,False,False,True
C6019,,Other,113550.78,2025-02-06,P0017,-5,457.25,Card,True,-59.424467,,True,False,False,False
C3536,33.0,Other,113389.36,,P0094,-5,501.635,Cash,True,,,True,False,False,True
C2651,41.0,Male,115021.98,,P0088,6,920.2,Card,False,,46.566015,True,False,False,False
C1873,,Female,91920.9,2025-02-28,P0046,5,374.1082142857142,Crypto,False,-7.080726,,True,False,False,True
C8434,,Other,97320.5,2025-01-10,P0029,6,599.23,Crypto,True,-81.703343,25.686264,True,False,False,True
C9870,33.0,Female,57680.4,2025-02-07,P0050,7,733.9325,Card,False,,166.149969,True,False,False,True
C3602,69.0,Other,59096.17,,P0018,-5,226.44,Crypto,True,18.483838,-36.659779,True,False,False,True
C2726,,Female,48232.15,2025-01-07,P0091,8,806.6844444444445,Card,True,,-46.486927,True,False,False,True
C3264,57.0,Other,117775.66,,P0032,-5,441.92,Card,True,-84.577847,,True,False,False,True
C7407,62.0,Male,82591.61,,P0022,-5,392.225,Online Wallet,True,-34.288253,,True,False,False,True
C2245,62.0,Other,42613.55,2025-03-02,P0084,7,110.32,Online Wallet,False,-81.214165,,True,False,False,False
C8559,53.0,Female,56066.3,,P0042,3,484.28,Online Wallet,True,82.913581,,True,False,False,False
C2552,,Male,90038.11,2025-02-08,P0014,10,216.88,Online Wallet,True,-59.460695,-34.257937,True,False,False,False
C2423,,Other,30940.27,,P0022,9,584.82,Online Wallet,True,,22.768831,True,False,False,False
C3011,18.0,Female,96972.91,,P0091,2,311.91,Crypto,False,,,True,False,False,False
C8856,27.0,Female,20474.77,2025-02-17,P0075,-5,532.54,Card,True,,92.603028,True,False,False,True
C3835,30.0,Female,75367.8,,P0071,10,832.7333333333333,Cash,True,75.086665,,True,False,False,True
C8220,,Other,104118.68,,P0019,-5,382.965,Crypto,True,,24.546433,True,False,False,True
C3203,,Male,114915.98,2025-02-13,P0081,-5,587.31,Online Wallet,True,,,True,False,False,True
C3511,18.0,Other,51216.72,,P0073,7,473.86,Crypto,True,,-124.823243,True,False,False,False
C2181,,Other,25752.13,,P0082,-5,617.45,Crypto,False,-80.690491,-60.558074,True,False,False,True
C7466,33.0,Other,27897.1,,P0043,9,992.59,Online Wallet,True,-48.950169,-165.859199,True,False,False,False
C2356,,Other,77856.61,,P0073,-5,537.86,Online Wallet,False,-22.801676,,True,False,False,False
C9789,,Male,80599.01,2025-03-01,P0020,3,841.3,Crypto,False,-47.708499,,True,False,False,False
C3610,31.0,Other,72336.81,2025-03-29,P0031,-5,420.525,Online Wallet,True,20.328583,,True,False,False,True
C7664,,Other,110814.68,,P0084,4,393.98,Cash,True,,73.770167,True,False,False,True
C1379,,Other,103566.6,2025-02-28,P0048,5,961.94,Crypto,True,15.130618,-158.57492,True,False,False,False
C4782,50.0,Female,118617.5,2025-01-26,P0077,5,543.3479166666667,Cash,False,1.154299,,True,False,False,True
C7836,63.0,Other,42032.2,2025-01-12,P0006,5,424.5633928571428,Card,True,9.441753,-111.550577,True,False,False,True
C3245,18.0,Other,84484.22,,P0019,7,824.62,Card,False,53.985183,53.115639,True,False,False,False
C8781,18.0,Other,91152.65,,P0022,-5,991.78,Cash,True,,,True,False,False,False
C8393,57.0,Other,95621.11,,P0047,-5,510.28,Crypto,False,,148.747545,True,False,False,False
C2152,69.0,Other,104347.54,2025-02-22,P0052,5,419.4125,Card,False,,78.683654,True,False,False,True
C1062,,Male,39031.45,2025-02-03,P0018,7,691.3503333333334,Card,False,,,True,False,False,True
C8345,65.0,Female,112932.67,2025-03-08,P0098,-5,337.98,Online Wallet,True,,,True,False,False,True
C6388,32.0,Other,93234.54,,P0100,-5,696.51,Online Wallet,False,,109.466553,True,False,False,True
C1124,,Female,53548.44,,P0031,-5,420.525,Card,True,25.242443,-148.753802,True,False,False,True
C4640,40.0,Female,58260.92,,P0049,7,448.91777777777776,Cash,False,-43.429098,,True,False,False,True
C2433,,Other,105984.36,2025-02-06,P0087,-5,322.28,Card,True,,117.986341,True,False,False,False
C7814,,Other,91034.04,,P0053,3,770.9,Cash,True,29.279338,46.232143,True,False,False,False
C1763,,Female,32209.74,2025-01-28,P0062,10,1588.0500000000002,Online Wallet,True,-38.435543,100.737141,True,False,False,True
C6388,62.0,Other,40385.07,2025-02-19,P0035,-5,548.465,Online Wallet,True,,64.053643,True,False,False,True
C7782,69.0,Female,33365.09,2025-02-04,P0012,10,1119.0142857142855,Crypto,True,,,True,False,False,True
C7738,,Female,104548.81,,P0069,7,455.04,Online Wallet,True,-69.566581,,True,False,False,False
C5086,64.0,Other,84088.46,,P0080,6,127.99,Online Wallet,True,61.306431,,True,False,False,False
C1334,,Other,59014.03,,P0049,3,192.39333333333332,Cash,False,-32.563023,,True,False,False,True
C7327,46.0,Male,112544.1,2025-02-09,P0071,-5,622.83,Cash,True,,124.715865,True,False,False,False
C8012,,Male,80609.97,,P0053,-5,999.49,Crypto,False,63.49225,,True,False,False,False
C5438,25.0,Other,49732.64,,P0062,-5,166.77,Crypto,True,-88.787515,,True,False,False,False
C5000,58.0,Other,63674.83,2025-01-26,P0057,3,315.26714285714286,Cash,False,,,True,False,False,True
C7290,69.0,Other,101508.22,,P0083,8,703.01,Card,False,-73.08079,,True,False,False,False
C6461,39.0,Other,25489.7,,P0071,1,83.27333333333334,Card,True,,,True,False,False,True
C5834,53.0,Other,106740.87,,P0002,4,939.69,Card,True,56.559742,-111.307942,True,False,False,False
C1458,,Male,108351.15,2025-03-23,P0066,-5,322.48,Card,False,,-121.142117,True,False,False,False
C2136,,Other,62405.92,,P0055,7,594.5566666666666,Online Wallet,True,,51.427894,True,False,False,True
C3254,18.0,Female,74716.16,2025-02-09,P0094,2,210.554,Card,True,-25.611148,,True,False,False,True
C2153,,Other,85947.9,,P0092,-5,495.46,Online Wallet,True,,-176.971574,True,False,False,False
C7078,,Male,78898.91,2025-03-17,P0030,-5,339.37,Cash,False,,176.229212,True,False,False,False
C6090,,Male,58999.3,2025-02-03,P0099,-5,441.84,Cash,True,,-100.730546,True,False,False,True
C1094,,Other,111836.41,2025-03-20,P0065,10,879.48,Online Wallet,True,,,True,False,False,False
C5045,,Other,52967.8,2025-01-14,P0038,10,349.2,Card,True,76.141876,,True,False,False,False
C3936,70.0,Other,42020.38,,P0047,5,498.87,Card,True,55.325253,34.513701,True,False,False,False
C6586,,Female,114155.68,2025-03-12,P0092,-5,106.46,Cash,True,,,True,False,False,False
C1697,,Other,86001.86,,P0059,4,368.256,Card,True,-78.458361,-36.903497,True,False,False,True
C8171,,Male,59153.27,,P0059,-5,805.98,Card,False,,23.632851,True,False,False,False
C8745,23.0,Other,91250.65,,P0058,-5,956.42,Crypto,False,,,True,False,False,False
C1137,66.0,Female,91010.38,,P0013,5,835.43,Crypto,True,-27.341252,,True,False,False,False
C6707,,Other,91116.68,2025-02-24,P0054,-5,455.67,Online Wallet,True,86.655676,,True,False,False,True
C1538,19.0,Male,86108.08,,P0083,1,888.11,Crypto,True,,,True,False,False,False
C1353,24.0,Other,27767.49,2025-03-09,P0018,9,869.82,Card,True,-69.024358,,True,False,False,False
C6113,54.0,Female,94398.31,2025-01-17,P0062,8,1270.44,Card,False,36.834655,,True,False,False,True
C3922,,Male,77498.89,2025-02-20,P0034,1,672.67,Cash,False,,-77.121281,True,False,False,False
C4350,45.0,Male,110522.98,2025-02-25,P0061,3,255.543,Online Wallet,False,,,True,False,False,True
C1188,,Female,32737.08,,P0080,5,427.19,Crypto,True,38.872988,13.583416,True,False,False,False
C4948,32.0,Female,53768.57,2025-03-19,P0005,4,406.2088888888889,Cash,False,,,True,False,False,True
C2776,,Other,62345.24,,P0025,-5,566.74,Crypto,False,80.685377,,True,False,False,True
C2367,54.0,Male,113744.63,2025-03-31,P0071,7,836.17,Online Wallet,True,-89.882063,96.631922,True,False,False,False
C3030,27.0,Other,90528.84,2025-02-23,P0057,-5,251.83,Cash,True,,43.332948,True,False,False,False
C7781,,Female,103819.39,2025-01-30,P0089,3,245.65,Card,True,-19.625029,,True,False,False,False
C2265,,Other,54604.54,2025-03-25,P0078,10,99.67,Cash,False,,-0.617447,True,False,False,False
C9761,,Other,21895.88,2025-03-20,P0091,8,916.06,Online Wallet,True,53.292753,-41.614993,True,False,False,False
C6342,,Female,41417.09,,P0056,3,202.914,Cash,True,,,True,False,False,True
C5124,,Other,43503.05,2025-02-16,P0066,4,428.26,Cash,True,,-167.818107,True,False,False,False
C5276,35.0,Other,52483.28,2025-01-10,P0044,-5,469.48,Card,True,,-69.913417,True,False,False,True
C7304,41.0,Other,88207.92,,P0033,-5,153.38,Card,False,-48.861076,,True,False,False,False
C2197,,Other,63101.68,,P0061,-5,998.22,Cash,True,,0.242914,True,False,False,False
C1708,,Female,48113.95,,P0014,6,513.88,Online Wallet,True,,44.885551,True,False,False,False
C2348,42.0,Other,70343.22,,P0095,-5,519.875,Cash,False,,35.715479,True,False,False,True
C9653,,Other,76269.03,,P0007,6,842.4,Online Wallet,True,,,True,False,False,False
C7253,,Other,66709.11,,P0037,7,715.94,Online Wallet,True,,105.3105,True,False,False,True
C1111,,Male,84038.13,,P0037,-5,387.705,Crypto,False,,,True,False,False,True
C2808,59.0,Female,110752.81,,P0084,-5,333.03,Crypto,True,-81.684963,,True,False,False,False
C7294,36.0,Female,59355.63,2025-02-20,P0072,2,215.75666666666663,Cash,True,-38.979557,65.934286,True,False,False,True
C3071,22.0,Other,103995.03,2025-01-06,P0020,8,669.7864285714286,Crypto,True,-56.873121,47.795849,True,False,False,True
C9454,62.0,Female,22628.03,,P0068,5,395.2,Card,True,,,True,False,False,False
C6037,49.0,Other,118806.19,2025-03-16,P0007,5,519.8,Cash,True,-43.044739,-145.036909,True,False,False,False
C7928,,Other,77233.01,2025-02-03,P0080,-5,245.31,Crypto,True,,,True,False,False,False
