customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3,inferred,upsampled
C1095,45.0,Other,69956.22,,P0042,1,919.803510228896,Cash,True,0.11357,10.863308,False,False,True,False,True
C7575,45.0,Other,69956.22,,P0027,-5,673.28,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C1516,45.0,Female,69956.22,,P0100,-5,696.51,Crypto,True,0.11357,10.863308,True,False,False,True,False
C5609,45.0,Female,69956.22,2025-02-22,P0074,4,891.71,Online Wallet,True,0.11357,10.863308,True,False,False,False,False
C7035,45.0,Other,69956.22,2025-02-25,P0057,5,905.0,Cash,False,0.11357,10.863308,True,False,False,False,False
C3111,45.0,Other,69956.22,,P0050,3,45.701730908208546,Card,True,0.11357,10.863308,False,True,False,False,True
C9357,45.0,Other,69956.22,2025-09-15,P0083,8,828.8210000000001,Card,True,0.11357,10.863308,False,False,True,True,False
C7428,45.0,Other,69956.22,,P0034,-5,967.058729994823,Card,True,0.11357,10.863308,False,True,False,False,True
C3764,45.0,Female,69956.22,2025-05-17,P0034,-5,354.7196474840758,Online Wallet,False,0.11357,10.863308,False,True,False,False,True
C6848,46.0,Male,96480.12,,P0078,-5,958.1635400691525,Cash,False,-81.701037,-7.371103,False,False,True,False,True
C4577,45.0,Male,69956.22,,P0023,9,217.11658838701283,Card,False,0.11357,10.863308,True,False,False,False,True
C7611,45.0,Male,69956.22,2025-01-30,P0075,4,808.62,Cash,False,0.11357,10.863308,True,False,False,False,False
C4968,45.0,Male,69956.22,,P0054,10,1117.275,Cash,True,0.11357,10.863308,False,True,False,True,False
C1472,45.0,Other,69956.22,,P0010,10,863.14,Cash,False,0.11357,10.863308,False,False,True,False,False
C1045,45.0,Other,69956.22,2025-04-09,P0099,-5,295.47178777822137,Crypto,True,0.11357,10.863308,False,True,False,False,True
C4800,45.0,Male,69956.22,2025-09-18,P0051,-5,704.38,Online Wallet,True,0.11357,10.863308,False,False,True,True,False
C8720,45.0,Other,69956.22,2025-03-10,P0066,6,711.5550000000001,Cash,False,0.11357,10.863308,True,False,False,True,False
C4215,36.0,Other,75539.32,2025-04-04,P0025,-5,544.579831675752,Crypto,False,-34.2023,-17.430956,False,True,False,False,True
C4830,38.0,Female,97266.63,,P0091,6,1021.5779727320063,Online Wallet,True,89.91597,-150.205025,False,False,True,False,True
C1572,45.0,Other,69956.22,,P0089,6,710.16,Card,True,0.11357,10.863308,False,True,False,True,False
C2245,45.0,Other,69956.22,2025-03-02,P0084,7,106.91315629332342,Online Wallet,False,0.11357,10.863308,True,False,False,False,True
C7941,45.0,Female,69956.22,,P0044,-5,581.56,Crypto,True,0.11357,10.863308,True,False,False,False,False
C1829,45.0,Male,69956.22,2025-04-06,P0025,9,806.6199999999999,Cash,True,0.11357,10.863308,False,True,False,True,False
C2347,45.0,Male,69956.22,2025-07-25,P0095,-5,302.2035412159885,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C9574,45.0,Male,69956.22,,P0050,-5,123.19160525846415,Card,False,0.11357,10.863308,False,True,False,False,True
C9417,45.0,Male,69956.22,2025-03-26,P0084,-5,173.25,Crypto,True,0.11357,10.863308,True,False,False,False,False
C4343,44.0,Other,27428.72,2025-09-11,P0024,-5,731.7979291262462,Cash,False,2.439048,-170.048124,False,False,True,False,True
C1845,45.0,Male,69956.22,2025-08-25,P0013,-5,630.7128387327205,Crypto,False,0.11357,10.863308,False,False,True,False,True
C7588,35.0,Female,80611.9,2025-09-23,P0011,3,902.1182503693628,Card,True,58.551093,29.762666,False,False,True,False,True
C9581,45.0,Female,69956.22,,P0098,-5,199.6793555364801,Cash,True,0.11357,10.863308,False,False,True,False,True
C6857,45.0,Other,69956.22,2025-05-15,P0042,3,336.8085,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C3252,45.0,Male,69956.22,,P0087,1,804.3264647692058,Cash,True,0.11357,10.863308,True,False,False,False,True
C8992,45.0,Female,69956.22,2025-05-21,P0067,-5,639.665,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C2386,45.0,Female,69956.22,2025-05-30,P0053,1,34.50807353486152,Crypto,False,0.11357,10.863308,False,True,False,False,True
C9604,45.0,Other,69956.22,2025-02-05,P0090,-5,404.02580073019703,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C6650,45.0,Female,69956.22,2025-06-24,P0041,-5,102.01,Card,True,0.11357,10.863308,False,True,False,False,False
C2834,45.0,Other,69956.22,,P0042,-5,271.4522230217988,Crypto,False,0.11357,10.863308,False,False,True,False,True
C4172,45.0,Male,69956.22,,P0026,-5,868.2826198119336,Card,False,0.11357,10.863308,False,False,True,False,True
C8167,45.0,Female,69956.22,,P0085,-5,413.67073331831074,Cash,True,0.11357,10.863308,False,False,True,False,True
C3388,45.0,Other,69956.22,2025-02-03,P0035,-5,381.532122837117,Card,True,0.11357,10.863308,True,False,False,False,True
C7981,45.0,Male,69956.22,,P0095,5,750.3078180258965,Crypto,False,0.11357,10.863308,False,False,True,False,True
C8990,45.0,Other,69956.22,,P0015,2,196.6670950709803,Card,False,0.11357,10.863308,False,True,False,False,True
C7846,23.0,Other,106993.05,,P0006,1,64.56800264689481,Cash,False,-10.572242,-123.505909,False,False,True,False,True
C6999,45.0,Male,69956.22,,P0023,-5,164.76,Cash,True,0.11357,10.863308,False,False,True,False,False
C6018,45.0,Other,69956.22,,P0092,-5,374.33,Crypto,False,0.11357,10.863308,False,False,True,False,False
C4277,45.0,Male,69956.22,,P0052,-5,894.5745886865589,Card,True,0.11357,10.863308,True,False,False,False,True
C9778,45.0,Female,69956.22,,P0072,-5,290.39,Crypto,True,0.11357,10.863308,True,False,False,True,False
C9437,45.0,Female,69956.22,,P0085,-5,396.61,Online Wallet,True,0.11357,10.863308,False,True,False,False,False
C2104,45.0,Other,69956.22,,P0088,1,100.33339285714284,Cash,True,0.11357,10.863308,False,False,True,True,False
C2573,45.0,Other,69956.22,,P0094,3,864.09,Cash,False,0.11357,10.863308,False,False,True,False,False
C1745,45.0,Other,69956.22,2025-02-26,P0087,-5,991.4908214591627,Cash,True,0.11357,10.863308,True,False,False,False,True
C5147,45.0,Other,69956.22,2025-05-15,P0019,-5,847.04,Cash,False,0.11357,10.863308,False,True,False,False,False
C3111,45.0,Other,69956.22,,P0050,3,45.67026348103599,Card,True,0.11357,10.863308,False,True,False,False,True
C9630,45.0,Female,69956.22,,P0032,10,898.5104166666667,Crypto,True,0.11357,10.863308,False,False,True,True,False
C3261,45.0,Female,69956.22,2025-08-09,P0092,4,244.98499739820167,Online Wallet,False,0.11357,10.863308,False,False,True,False,True
C8815,45.0,Other,69956.22,2025-09-21,P0093,3,948.44,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C3260,45.0,Other,69956.22,,P0060,7,792.715,Crypto,False,0.11357,10.863308,True,False,False,True,False
C4070,45.0,Other,69956.22,,P0001,-5,132.19149217732124,Card,False,0.11357,10.863308,False,True,False,False,True
C3296,45.0,Female,69956.22,2025-04-11,P0009,-5,430.64,Card,True,0.11357,10.863308,False,True,False,True,False
C6980,45.0,Male,69956.22,2025-07-01,P0098,-5,818.0504013624602,Card,True,0.11357,10.863308,False,False,True,False,True
C2587,45.0,Other,69956.22,,P0034,7,876.4898333333333,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C3898,45.0,Other,69956.22,,P0089,9,86.51259081532643,Card,True,0.11357,10.863308,False,False,True,False,True
C8882,28.0,Female,98613.81,,P0099,-5,367.30416091380255,Card,False,-46.694478,21.97711,False,False,True,False,True
C5720,45.0,Male,69956.22,,P0050,9,943.6275,Crypto,True,0.11357,10.863308,False,True,False,True,False
C2249,45.0,Other,69956.22,2025-03-28,P0053,4,280.39,Crypto,False,0.11357,10.863308,True,False,False,False,False
C6927,45.0,Other,69956.22,2025-05-20,P0023,-5,445.49499999999995,Crypto,False,0.11357,10.863308,False,True,False,True,False
C7068,45.0,Other,69956.22,2025-08-09,P0076,4,390.4348443864089,Card,True,0.11357,10.863308,False,False,True,False,True
C8617,45.0,Other,69956.22,2025-04-02,P0038,1,71.28687500000001,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C8654,45.0,Other,69956.22,,P0080,-5,274.5924756721829,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C8191,45.0,Female,69956.22,,P0062,5,794.0250000000001,Crypto,True,0.11357,10.863308,True,False,False,True,False
C7078,45.0,Male,69956.22,2025-03-17,P0030,-5,322.41573328425426,Cash,False,0.11357,10.863308,True,False,False,False,True
C4051,45.0,Other,69956.22,,P0096,-5,470.93,Crypto,True,0.11357,10.863308,False,True,False,False,False
C8356,45.0,Male,69956.22,2025-03-30,P0044,-5,971.3892494596802,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C6535,45.0,Other,69956.22,,P0070,-5,899.9088391750196,Card,False,0.11357,10.863308,False,True,False,False,True
C9510,45.0,Other,69956.22,2025-01-24,P0008,-5,636.08,Online Wallet,True,0.11357,10.863308,True,False,False,False,False
C8811,45.0,Male,69956.22,2025-04-10,P0017,-5,372.6562249303074,Online Wallet,False,0.11357,10.863308,False,True,False,False,True
C8370,45.0,Other,69956.22,,P0032,9,808.6593750000001,Card,True,0.11357,10.863308,False,False,True,True,False
C3474,45.0,Female,69956.22,,P0044,-5,245.11,Cash,False,0.11357,10.863308,False,False,True,False,False
C6017,45.0,Female,69956.22,2025-08-17,P0068,6,654.6990000000001,Card,False,0.11357,10.863308,False,False,True,True,False
C5649,45.0,Male,69956.22,,P0038,9,643.5,Crypto,True,0.11357,10.863308,False,True,False,False,False
C5905,45.0,Female,69956.22,,P0080,5,552.130215783884,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C2116,45.0,Male,69956.22,,P0077,-5,166.77,Online Wallet,False,0.11357,10.863308,True,False,False,False,False
C3675,45.0,Female,69956.22,2025-09-08,P0071,-5,186.74,Card,True,0.11357,10.863308,False,False,True,False,False
C2783,45.0,Female,69956.22,,P0051,2,162.7425,Card,True,0.11357,10.863308,False,False,True,True,False
C4574,45.0,Other,69956.22,,P0019,1,901.8242860972284,Card,False,0.11357,10.863308,True,False,False,False,True
C6848,46.0,Male,96480.12,,P0078,-5,978.5857577054147,Cash,False,-81.701037,-7.371103,False,False,True,False,True
C6003,45.0,Other,69956.22,,P0011,9,79.93,Cash,True,0.11357,10.863308,False,True,False,False,False
C8411,45.0,Female,69956.22,,P0074,-5,758.8325470196742,Crypto,True,0.11357,10.863308,False,True,False,False,True
C7234,45.0,Female,69956.22,2025-06-17,P0099,-5,441.84,Online Wallet,True,0.11357,10.863308,False,True,False,True,False
C8516,45.0,Male,69956.22,,P0021,-5,403.23,Cash,True,0.11357,10.863308,True,False,False,False,False
C2562,45.0,Other,69956.22,,P0052,-5,574.3349999999999,Card,True,0.11357,10.863308,False,False,True,True,False
C2753,45.0,Other,69956.22,,P0038,1,19.27,Card,True,0.11357,10.863308,False,False,True,False,False
C9465,45.0,Female,69956.22,,P0100,2,710.6454406094019,Crypto,True,0.11357,10.863308,True,False,False,False,True
C6503,45.0,Other,69956.22,2025-07-11,P0089,-5,660.96,Online Wallet,True,0.11357,10.863308,False,False,True,True,False
C8654,45.0,Other,69956.22,,P0080,-5,275.15,Online Wallet,True,0.11357,10.863308,False,True,False,False,False
C8749,45.0,Female,69956.22,2025-01-31,P0056,-5,699.9728011015716,Crypto,True,0.11357,10.863308,True,False,False,False,True
C4026,45.0,Female,69956.22,,P0060,4,756.8160516347683,Crypto,True,0.11357,10.863308,True,False,False,False,True
C9249,45.0,Male,69956.22,,P0061,6,659.3945842286203,Crypto,True,0.11357,10.863308,False,False,True,False,True
C3553,45.0,Female,69956.22,2025-01-02,P0072,3,323.635,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C6928,45.0,Male,69956.22,2025-07-14,P0052,-5,574.3349999999999,Cash,True,0.11357,10.863308,False,False,True,True,False
C1370,45.0,Other,69956.22,2025-03-02,P0016,-5,915.2684245477618,Card,True,0.11357,10.863308,True,False,False,False,True
C6573,45.0,Other,69956.22,2025-09-16,P0050,-5,113.39,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C7341,45.0,Male,69956.22,,P0100,7,419.61,Card,True,0.11357,10.863308,True,False,False,True,False
C1155,45.0,Male,69956.22,,P0028,-5,644.8400000000001,Cash,True,0.11357,10.863308,True,False,False,True,False
C4542,45.0,Male,69956.22,2025-02-07,P0051,4,669.3331571459886,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C2612,45.0,Female,69956.22,,P0080,8,695.2719999999999,Online Wallet,True,0.11357,10.863308,False,False,True,True,False
C8941,45.0,Other,69956.22,,P0046,2,975.8665106525816,Cash,True,0.11357,10.863308,True,False,False,False,True
C1552,45.0,Other,69956.22,2025-07-26,P0078,-5,464.795,Cash,True,0.11357,10.863308,False,False,True,True,False
C6134,40.0,Other,45716.31,2025-07-18,P0004,6,244.19384626808144,Online Wallet,False,-45.709905,-93.28677,False,False,True,False,True
C2985,45.0,Female,69956.22,,P0095,-5,60.79935088301465,Crypto,False,0.11357,10.863308,False,False,True,False,True
C4089,45.0,Other,69956.22,,P0093,-5,976.2690294686905,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C9578,45.0,Female,69956.22,2025-04-05,P0093,6,800.0706710474744,Card,True,0.11357,10.863308,False,True,False,False,True
C6452,45.0,Other,69956.22,2025-09-03,P0098,-5,45.39930806863527,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C5070,45.0,Female,69956.22,2025-08-01,P0017,-5,636.069753868364,Cash,False,0.11357,10.863308,False,False,True,False,True
C4285,45.0,Other,69956.22,2025-05-05,P0003,-5,725.7589931632897,Crypto,False,0.11357,10.863308,False,True,False,False,True
C8815,45.0,Other,69956.22,2025-09-21,P0093,3,988.9670139684739,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C1168,45.0,Other,69956.22,2025-07-24,P0095,-5,679.74,Card,False,0.11357,10.863308,False,False,True,False,False
C6394,45.0,Other,69956.22,2025-05-28,P0089,3,846.49,Cash,True,0.11357,10.863308,False,True,False,False,False
C2560,45.0,Other,69956.22,2025-02-19,P0077,-5,12.874485603421896,Crypto,False,0.11357,10.863308,True,False,False,False,True
C8745,45.0,Other,69956.22,,P0058,-5,985.4927669412104,Crypto,False,0.11357,10.863308,True,False,False,False,True
C7840,45.0,Other,69956.22,2025-06-19,P0004,5,251.70875266916218,Crypto,False,0.11357,10.863308,False,True,False,False,True
C4566,45.0,Other,69956.22,2025-05-08,P0091,-5,630.84,Online Wallet,True,0.11357,10.863308,False,True,False,False,False
C7151,45.0,Other,69956.22,2025-09-02,P0008,-5,627.13,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C6182,45.0,Other,69956.22,2025-07-21,P0013,5,365.63536333139854,Crypto,True,0.11357,10.863308,False,False,True,False,True
C5778,41.0,Other,74784.63,,P0039,-5,328.152890311658,Card,True,35.768215,83.199676,False,True,False,False,True
C8797,45.0,Other,69956.22,,P0002,8,692.58,Card,True,0.11357,10.863308,True,False,False,False,False
C9686,45.0,Other,69956.22,2025-03-04,P0002,-5,577.3822129390827,Cash,False,0.11357,10.863308,True,False,False,False,True
C9306,45.0,Other,69956.22,2025-03-14,P0002,6,493.6446428571429,Online Wallet,False,0.11357,10.863308,True,False,False,True,False
C3630,45.0,Female,69956.22,,P0095,-5,29.356603906694048,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C9435,45.0,Other,69956.22,2025-05-01,P0043,4,94.89876650363541,Cash,False,0.11357,10.863308,False,True,False,False,True
C5081,45.0,Female,69956.22,,P0001,6,823.7277797747039,Crypto,False,0.11357,10.863308,False,False,True,False,True
C9048,45.0,Female,69956.22,,P0099,8,64.25,Crypto,True,0.11357,10.863308,True,False,False,False,False
C1348,45.0,Female,69956.22,,P0046,-5,146.8,Crypto,False,0.11357,10.863308,False,False,True,False,False
C3717,45.0,Male,69956.22,2025-02-15,P0077,-5,663.43,Cash,True,0.11357,10.863308,True,False,False,False,False
C4812,45.0,Other,69956.22,,P0008,5,625.85,Card,False,0.11357,10.863308,True,False,False,True,False
C9756,45.0,Other,69956.22,,P0044,-5,192.2651679408689,Cash,True,0.11357,10.863308,True,False,False,False,True
C7151,45.0,Other,69956.22,2025-09-02,P0008,-5,610.1754938094093,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C3754,45.0,Female,69956.22,,P0096,2,968.5234839736468,Card,False,0.11357,10.863308,False,True,False,False,True
C3348,45.0,Female,69956.22,,P0046,5,98.26545918968324,Cash,True,0.11357,10.863308,False,False,True,False,True
C5900,45.0,Male,69956.22,,P0080,-5,425.15,Crypto,False,0.11357,10.863308,False,True,False,True,False
C5025,45.0,Male,69956.22,2025-07-10,P0047,2,183.05142857142857,Online Wallet,False,0.11357,10.863308,False,False,True,True,False
C4918,45.0,Male,69956.22,2025-08-29,P0032,-5,120.27766459890663,Card,True,0.11357,10.863308,False,False,True,False,True
C4903,45.0,Female,69956.22,2025-08-23,P0044,-5,873.95,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C3540,45.0,Other,69956.22,,P0088,-5,589.92,Online Wallet,False,0.11357,10.863308,False,True,False,True,False
C3009,45.0,Male,69956.22,,P0031,-5,388.3117315431093,Crypto,True,0.11357,10.863308,False,True,False,False,True
C5794,45.0,Other,69956.22,,P0093,1,167.60320281890327,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C7968,45.0,Male,69956.22,,P0089,-5,869.8361500714047,Cash,True,0.11357,10.863308,True,False,False,False,True
C4885,45.0,Male,69956.22,2025-04-18,P0071,8,666.1866666666667,Cash,True,0.11357,10.863308,False,True,False,True,False
C9693,45.0,Other,69956.22,,P0023,5,336.2985023315074,Card,True,0.11357,10.863308,False,False,True,False,True
C1525,45.0,Other,69956.22,2025-09-10,P0045,3,264.7858333333333,Crypto,True,0.11357,10.863308,False,False,True,True,False
C5101,45.0,Other,69956.22,2025-05-17,P0074,-5,247.57263259133637,Crypto,False,0.11357,10.863308,False,True,False,False,True
C4526,45.0,Male,69956.22,,P0090,1,807.01,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C8706,45.0,Other,69956.22,2025-05-24,P0097,4,351.5023364407436,Crypto,True,0.11357,10.863308,False,True,False,False,True
C9473,51.0,Male,73122.29,,P0032,7,112.38080140983392,Online Wallet,True,-89.630543,-93.422973,False,False,True,False,True
C8244,45.0,Other,69956.22,2025-06-21,P0059,-5,29.650108384374363,Card,True,0.11357,10.863308,False,True,False,False,True
C6582,45.0,Other,69956.22,,P0082,-5,768.4123982696588,Crypto,True,0.11357,10.863308,False,True,False,False,True
C7050,45.0,Female,69956.22,,P0043,-5,138.40156513019107,Card,False,0.11357,10.863308,False,False,True,False,True
C3925,45.0,Other,69956.22,,P0029,-5,804.0640970156545,Card,True,0.11357,10.863308,False,False,True,False,True
C7428,45.0,Other,69956.22,,P0037,7,587.1464249007258,Crypto,True,0.11357,10.863308,False,False,True,False,True
C1393,45.0,Male,69956.22,2025-09-28,P0026,-5,459.77,Card,False,0.11357,10.863308,False,False,True,True,False
C8795,45.0,Female,69956.22,2025-08-28,P0061,6,162.67283060015197,Crypto,False,0.11357,10.863308,False,False,True,False,True
C4185,45.0,Male,69956.22,,P0059,7,52.01999108455178,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C7242,45.0,Female,69956.22,2025-02-17,P0092,-5,20.632949611170314,Card,True,0.11357,10.863308,True,False,False,False,True
C4819,45.0,Female,69956.22,,P0062,-5,453.4700000000001,Cash,True,0.11357,10.863308,False,False,True,True,False
C2465,45.0,Other,69956.22,,P0043,9,561.0336881263156,Cash,True,0.11357,10.863308,True,False,False,False,True
C1056,45.0,Female,69956.22,,P0026,6,24.53,Cash,True,0.11357,10.863308,False,True,False,False,False
C7225,45.0,Male,69956.22,2025-01-01,P0046,-5,447.23,Card,False,0.11357,10.863308,True,False,False,False,False
C7229,45.0,Male,69956.22,2025-03-31,P0009,-5,131.0327397350599,Card,False,0.11357,10.863308,True,False,False,False,True
C8734,45.0,Male,69956.22,2025-05-28,P0019,6,1002.8244742754056,Card,True,0.11357,10.863308,False,True,False,False,True
C5870,45.0,Other,69956.22,,P0077,6,692.1779760285721,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C3932,45.0,Female,69956.22,2025-01-29,P0080,7,608.3629999999999,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C5987,45.0,Other,69956.22,,P0095,-5,743.0576592911651,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C5760,45.0,Other,69956.22,2025-03-03,P0036,5,346.74375,Crypto,True,0.11357,10.863308,True,False,False,True,False
C2415,45.0,Female,69956.22,2025-04-27,P0015,9,965.6249584485911,Online Wallet,False,0.11357,10.863308,False,True,False,False,True
C8412,45.0,Female,69956.22,2025-07-10,P0066,-5,861.4687846206874,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C3161,45.0,Other,69956.22,2025-08-24,P0017,-5,989.5490599653648,Cash,False,0.11357,10.863308,False,False,True,False,True
C1033,45.0,Female,69956.22,2025-06-04,P0058,3,231.56875,Card,True,0.11357,10.863308,False,True,False,True,False
C2057,45.0,Female,69956.22,2025-08-18,P0039,-5,191.82233732772337,Cash,True,0.11357,10.863308,False,False,True,False,True
C3080,45.0,Male,69956.22,2025-05-19,P0031,5,876.56,Cash,True,0.11357,10.863308,False,True,False,False,False
C1621,45.0,Female,69956.22,2025-04-30,P0037,-5,77.2084016929563,Card,True,0.11357,10.863308,False,True,False,False,True
C6536,45.0,Male,69956.22,,P0056,3,172.8596744365734,Online Wallet,False,0.11357,10.863308,False,True,False,False,True
C3141,45.0,Other,69956.22,,P0080,-5,398.7096879225592,Cash,True,0.11357,10.863308,True,False,False,False,True
C5657,45.0,Other,69956.22,2025-03-24,P0031,6,31.526145919874686,Crypto,True,0.11357,10.863308,True,False,False,False,True
C1233,45.0,Male,69956.22,2025-06-25,P0097,6,276.340306896855,Cash,True,0.11357,10.863308,False,True,False,False,True
C8821,45.0,Male,69956.22,,P0076,5,957.9994085055351,Cash,True,0.11357,10.863308,True,False,False,False,True
C5960,45.0,Other,69956.22,,P0060,4,811.1444691788984,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C2015,20.0,Male,64831.83,2025-09-03,P0010,-5,454.33,Crypto,True,14.854044,-111.550019,False,False,True,False,False
C9698,45.0,Male,69956.22,,P0003,-5,431.07,Online Wallet,False,0.11357,10.863308,False,False,True,True,False
C4327,45.0,Other,69956.22,2025-04-18,P0040,-5,533.28,Online Wallet,True,0.11357,10.863308,False,True,False,True,False
C3367,45.0,Other,69956.22,,P0040,-5,533.28,Online Wallet,True,0.11357,10.863308,True,False,False,True,False
C9202,45.0,Other,69956.22,,P0032,3,840.8166419132566,Card,True,0.11357,10.863308,True,False,False,False,True
C7021,41.0,Male,42788.07,,P0055,-5,358.1876831216106,Card,True,52.437344,151.073588,True,False,False,False,True
C5571,45.0,Female,69956.22,,P0021,9,715.122,Cash,False,0.11357,10.863308,False,False,True,True,False
C7998,45.0,Other,69956.22,2025-04-04,P0098,2,864.0437000196376,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C9086,45.0,Male,69956.22,,P0013,2,844.3108453465541,Card,True,0.11357,10.863308,False,False,True,False,True
C7794,45.0,Other,69956.22,,P0007,-5,380.01,Online Wallet,True,0.11357,10.863308,True,False,False,False,False
C2897,45.0,Other,69956.22,2025-02-03,P0072,8,684.6549364298398,Cash,True,0.11357,10.863308,True,False,False,False,True
C3289,45.0,Other,69956.22,,P0059,-5,633.7836707076187,Cash,False,0.11357,10.863308,False,False,True,False,True
C9089,45.0,Female,69956.22,2025-08-15,P0068,-5,504.26,Online Wallet,True,0.11357,10.863308,False,False,True,True,False
C4868,45.0,Female,69956.22,,P0093,2,146.90846806392963,Crypto,True,0.11357,10.863308,False,True,False,False,True
C3775,45.0,Other,69956.22,2025-05-30,P0033,9,708.1585714285713,Cash,True,0.11357,10.863308,False,True,False,True,False
C6675,45.0,Male,69956.22,2025-06-09,P0092,7,145.78450651175177,Online Wallet,True,0.11357,10.863308,False,True,False,False,True
C3456,45.0,Male,69956.22,,P0072,7,883.7907545674232,Crypto,False,0.11357,10.863308,False,True,False,False,True
C7563,32.0,Other,55474.01,2025-07-12,P0001,8,654.9655627498894,Online Wallet,False,74.977373,144.633886,False,False,True,False,True
C3491,45.0,Female,69956.22,,P0052,10,838.8249999999999,Crypto,True,0.11357,10.863308,False,False,True,True,False
C9087,45.0,Other,69956.22,2025-07-29,P0060,4,476.06,Crypto,True,0.11357,10.863308,False,False,True,False,False
C9725,45.0,Other,69956.22,2025-05-08,P0088,-5,153.72166009447895,Card,True,0.11357,10.863308,False,True,False,False,True
C7024,45.0,Male,69956.22,,P0036,-5,386.2203719016964,Cash,True,0.11357,10.863308,True,False,False,False,True
C7525,45.0,Other,69956.22,,P0042,-5,253.51,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C8417,45.0,Other,69956.22,2025-08-24,P0079,-5,675.4541257609432,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C1141,45.0,Female,69956.22,,P0099,-5,441.84,Card,True,0.11357,10.863308,False,False,True,True,False
C7754,45.0,Other,69956.22,2025-03-25,P0044,-5,834.24,Crypto,True,0.11357,10.863308,True,False,False,False,False
C8472,45.0,Other,69956.22,,P0037,4,369.5244192985996,Online Wallet,True,0.11357,10.863308,True,False,False,False,True
C1549,63.0,Other,71812.41,,P0015,2,117.55555775091672,Card,True,-12.762717,72.574513,False,False,True,False,True
C7569,45.0,Other,69956.22,,P0091,-5,1043.567326964332,Cash,True,0.11357,10.863308,False,True,False,False,True
C6376,45.0,Other,69956.22,2025-02-07,P0021,-5,769.6726839852203,Online Wallet,False,0.11357,10.863308,True,False,False,False,True
C8244,45.0,Other,69956.22,2025-06-21,P0059,-5,28.582036516369065,Card,True,0.11357,10.863308,False,True,False,False,True
C5157,45.0,Female,69956.22,2025-01-31,P0097,-5,768.3785893058936,Card,False,0.11357,10.863308,True,False,False,False,True
C1026,45.0,Female,69956.22,,P0048,-5,193.86,Online Wallet,True,0.11357,10.863308,False,False,True,False,False
C9689,45.0,Other,69956.22,2025-08-11,P0054,-5,530.12,Crypto,True,0.11357,10.863308,False,False,True,False,False
C9188,45.0,Other,69956.22,,P0045,-5,164.5240353451739,Card,True,0.11357,10.863308,False,True,False,False,True
C9014,45.0,Other,69956.22,,P0074,-5,884.09,Card,False,0.11357,10.863308,True,False,False,False,False
C3681,45.0,Male,69956.22,2025-07-04,P0014,-5,649.4869306546708,Crypto,True,0.11357,10.863308,False,False,True,False,True
C3487,45.0,Female,69956.22,,P0029,5,613.5324652140328,Crypto,False,0.11357,10.863308,True,False,False,False,True
C8786,45.0,Male,69956.22,,P0067,-5,646.19,Crypto,True,0.11357,10.863308,False,True,False,False,False
C6582,45.0,Other,69956.22,,P0082,-5,735.5595105869227,Crypto,True,0.11357,10.863308,False,True,False,False,True
C5691,45.0,Male,69956.22,2025-04-18,P0009,4,780.0877126696536,Crypto,True,0.11357,10.863308,False,True,False,False,True
C8150,45.0,Other,69956.22,,P0074,-5,97.53249693570007,Online Wallet,True,0.11357,10.863308,False,False,True,False,True
C6487,45.0,Female,69956.22,2025-07-26,P0020,-5,354.24,Cash,True,0.11357,10.863308,False,False,True,True,False
C4256,45.0,Other,69956.22,,P0012,-5,958.08,Crypto,True,0.11357,10.863308,False,False,True,False,False
C7194,45.0,Female,69956.22,2025-06-29,P0092,9,401.25,Card,True,0.11357,10.863308,False,True,False,False,False
C8837,45.0,Other,69956.22,2025-04-08,P0002,8,155.5011983326225,Card,True,0.11357,10.863308,False,True,False,False,True
